Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
950611 - - Skis,"6,418",30.00,30.00,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,China
950619 - - Other,"28,273",30.00,30.00,1,,,,China
950621 - - Sailboards,,30.00,30.00,1,,,,China
950629 - - Other,"30,695",30.00,30.00,1,,,,China
"950631 - - Clubs, complete","53,445",30.00,30.00,1,,,,China
950632 - - Balls,"4,549",30.00,30.00,1,,,,China
950639 - - Other,"17,140",30.00,30.00,1,,,,China
950640 - Articles and equipment for table-tennis,"55,670",30.00,30.00,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","204,695",30.00,30.00,1,,,,China
950659 - - Other,"134,028",30.00,30.00,1,,,,China
950661 - - Lawn-tennis balls,"154,797",30.00,30.00,1,,,,China
