Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
,2004,"82,183,045",2.06,2.06,34,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.13,2.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 -- Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"880212 -- Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Airplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Airplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Airplanes and other aircraft, of an unladen weight exceeding 15,000 kg","80,150,039",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"34,717",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"120,832",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of airplanes or helicopters,"1,871,547",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,"5,909",1.96,1.96,5,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880521 -- Air combat simulators and parts thereof,,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
880529 -- Other,,0.85,0.85,2,,,,"Saudi Arabia, Kingdom of"
,2003,"1,706,076",2.01,2.01,34,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.13,2.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 -- Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"880212 -- Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Airplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Airplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Airplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"78,041",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"781,060",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of airplanes or helicopters,"837,212",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,,1.56,1.56,5,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,"1,482",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880521 -- Air combat simulators and parts thereof,,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
880529 -- Other,"8,280",0.85,0.85,2,,,,"Saudi Arabia, Kingdom of"
,2002,"21,552,249",2.01,2.01,34,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.13,2.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 -- Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"880212 -- Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Airplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Airplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Airplanes and other aircraft, of an unladen weight exceeding 15,000 kg","17,364,379",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"187,263",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"113,228",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of airplanes or helicopters,"506,556",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,"3,369,692",1.56,1.56,5,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,"11,132",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880521 -- Air combat simulators and parts thereof,,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
880529 -- Other,,0.85,0.85,2,,,,"Saudi Arabia, Kingdom of"
,2001,"1,297,716",2.02,2.02,33,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.13,2.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"1,137",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"512,000",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of aeroplanes or helicopters,"111,722",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,"672,858",1.56,1.56,5,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880520 - Ground flying trainers and parts thereof,,0.85,0.85,2,,,,"Saudi Arabia, Kingdom of"
,2000,"454,035",2.02,2.02,33,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.13,2.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"259,064",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"43,543",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of aeroplanes or helicopters,"148,681",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,,1.56,1.56,5,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"2,747",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880520 - Ground flying trainers and parts thereof,,0.85,0.85,2,,,,"Saudi Arabia, Kingdom of"
,1999,"509,986",2.02,2.02,33,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.13,2.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","35,746",3.85,3.85,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"165,015",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"176,461",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of aeroplanes or helicopters,"103,381",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,"26,698",1.56,1.56,5,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"2,686",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880520 - Ground flying trainers and parts thereof,,0.85,0.85,2,,,,"Saudi Arabia, Kingdom of"
,1998,"473,087",2.33,2.33,30,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,2.63,2.63,3,,,,"Saudi Arabia, Kingdom of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,4.50,4.50,2,,,,"Saudi Arabia, Kingdom of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.30,4.30,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.65,1.65,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.60,4.60,1,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,"26,664",1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"33,421",1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of aeroplanes or helicopters,"413,002",1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,,1.77,1.77,3,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,3.30,3.30,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.75,2.75,2,,,,"Saudi Arabia, Kingdom of"
880520 - Ground flying trainers and parts thereof,,1.05,1.05,2,,,,"Saudi Arabia, Kingdom of"
,1997,"55,777,304",2.68,2.68,30,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,2.50,2.50,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,3.13,3.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,"Saudi Arabia, Kingdom of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","54,607,224",1.90,1.90,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,,1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"77,738",1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of aeroplanes or helicopters,"1,092,341",1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,,2.03,2.03,3,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,3.90,3.90,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,"Saudi Arabia, Kingdom of"
880520 - Ground flying trainers and parts thereof,,1.25,1.25,2,,,,"Saudi Arabia, Kingdom of"
,1996,"103,820,868",2.68,2.68,30,,,,"Saudi Arabia, Kingdom of"
880110 - Gliders and hang gliders,,2.50,2.50,2,,,,"Saudi Arabia, Kingdom of"
880190 - Other,,3.13,3.13,3,,,,"Saudi Arabia, Kingdom of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,"Saudi Arabia, Kingdom of"
"880212 - - Of an unladen weight exceeding 2,000 kg","111,027",1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","103,239,246",1.90,1.90,2,,,,"Saudi Arabia, Kingdom of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,"Saudi Arabia, Kingdom of"
880310 - Propellers and rotors and parts thereof,,1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880320 - Under-carriages and parts thereof,"66,065",1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880330 - Other parts of aeroplanes or helicopters,"404,530",1.80,1.80,2,,,,"Saudi Arabia, Kingdom of"
880390 - Other,,2.03,2.03,3,,,,"Saudi Arabia, Kingdom of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,3.90,3.90,1,,,,"Saudi Arabia, Kingdom of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,"Saudi Arabia, Kingdom of"
880520 - Ground flying trainers and parts thereof,,1.25,1.25,2,,,,"Saudi Arabia, Kingdom of"
