Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"950651 -- Lawn-tennis rackets, whether or not strung",164,4.70,4.70,1,,,,India
950659 -- Other,"147,370",2.70,2.70,1,,,,India
950661 -- Lawn-tennis balls,"150,906",2.70,2.70,1,,,,India
950662 -- Inflatable,"22,537,735",2.70,2.70,2,,,,India
950669 -- Other,"3,354,559",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","125,086",1.80,1.80,3,,,,India
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","7,144,526",2.70,2.70,2,,,,India
950699 -- Other,"22,996,003",1.35,1.35,2,,,,India
950710 - Fishing rods,"184,003",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","102,322",2.70,2.70,2,,,,India
950730 - Fishing reels,"21,859",3.70,3.70,1,,,,India
950790 - Other,"6,383,762",3.70,3.70,1,,,,India
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,India
950890 - Other,"511,128",1.70,1.70,1,,,,India
,2006,"83,852,080",1.89,1.89,79,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","25,551",0.00,0.00,2,,,,India
"950210 - Dolls, whether or not dressed","217,646",4.70,4.70,2,,,,India
"950291 -- Garments and accessories therefor, footwear and headgear","90,654",0.00,0.00,1,,,,India
950299 -- Other,,0.00,0.00,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","7,534",0.00,0.00,2,,,,India
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","122,019",0.00,0.00,2,,,,India
950330 - Other construction sets and constructional toys,"65,793",1.57,1.57,3,,,,India
950341 -- Stuffed,"2,074,151",4.70,4.70,1,,,,India
950349 -- Other,"236,128",0.00,0.00,3,,,,India
950350 - Toy musical instruments and apparatus,"17,428",0.00,0.00,1,,,,India
950360 - Puzzles,"279,936",2.35,2.35,2,,,,India
"950370 - Other toys, put up in sets or outfits","559,859",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","75,863",2.35,2.35,2,,,,India
950390 - Other,"2,362,713",1.76,1.76,8,,,,India
950410 - Video games of a kind used with a television receiver,,0.00,0.00,1,,,,India
950420 - Articles and accessories for billiards,"169,945",0.00,0.00,2,,,,India
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","252,074",0.00,0.00,4,,,,India
950440 - Playing cards,"410,167",2.70,2.70,1,,,,India
950490 - Other,"4,644,301",0.00,0.00,2,,,,India
950510 - Articles for Christmas festivities,"8,394,954",1.35,1.35,2,,,,India
950590 - Other,"2,142,794",2.70,2.70,1,,,,India
950611 -- Skis,"24,195",3.70,3.70,4,,,,India
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 -- Other,"78,475",2.70,2.70,1,,,,India
950621 -- Sailboards,"1,431",2.70,2.70,1,,,,India
950629 -- Other,"166,580",2.70,2.70,1,,,,India
"950631 -- Clubs, complete","1,959",2.70,2.70,1,,,,India
950632 -- Balls,"2,907,292",2.70,2.70,1,,,,India
950639 -- Other,"194,279",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"1,038,268",2.70,2.70,2,,,,India
"950651 -- Lawn-tennis rackets, whether or not strung","2,863",4.70,4.70,1,,,,India
950659 -- Other,"25,012",2.70,2.70,1,,,,India
950661 -- Lawn-tennis balls,"90,968",2.70,2.70,1,,,,India
950662 -- Inflatable,"23,601,726",2.70,2.70,2,,,,India
950669 -- Other,"3,401,935",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","18,633",1.80,1.80,3,,,,India
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","4,040,684",2.70,2.70,2,,,,India
950699 -- Other,"20,102,218",1.35,1.35,2,,,,India
950710 - Fishing rods,"198,372",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","147,922",2.70,2.70,2,,,,India
950730 - Fishing reels,"36,689",3.70,3.70,1,,,,India
950790 - Other,"5,461,872",3.70,3.70,1,,,,India
950810 - Travelling circuses and travelling menageries,"16,938",1.70,1.70,1,,,,India
950890 - Other,"144,256",1.70,1.70,1,,,,India
,2005,"73,441,056",1.89,1.89,79,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","214,408",0.00,0.00,2,,,,India
"950210 - Dolls, whether or not dressed","367,943",4.70,4.70,2,,,,India
"950291 -- Garments and accessories therefor, footwear and headgear","71,822",0.00,0.00,1,,,,India
950299 -- Other,"35,793",0.00,0.00,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor",523,0.00,0.00,2,,,,India
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","139,688",0.00,0.00,2,,,,India
950330 - Other construction sets and constructional toys,"56,196",1.57,1.57,3,,,,India
950341 -- Stuffed,"1,083,001",4.70,4.70,1,,,,India
950349 -- Other,"109,680",0.00,0.00,3,,,,India
950350 - Toy musical instruments and apparatus,"36,539",0.00,0.00,1,,,,India
950360 - Puzzles,"623,680",2.35,2.35,2,,,,India
"950370 - Other toys, put up in sets or outfits","432,872",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","54,205",2.35,2.35,2,,,,India
950390 - Other,"2,277,213",1.76,1.76,8,,,,India
950410 - Video games of a kind used with a television receiver,"1,792",0.00,0.00,1,,,,India
950420 - Articles and accessories for billiards,"173,415",0.00,0.00,2,,,,India
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","211,136",0.00,0.00,4,,,,India
950440 - Playing cards,"395,325",2.70,2.70,1,,,,India
950490 - Other,"3,876,354",0.00,0.00,2,,,,India
950510 - Articles for Christmas festivities,"7,341,520",1.35,1.35,2,,,,India
950590 - Other,"1,719,259",2.70,2.70,1,,,,India
950611 -- Skis,"22,618",3.70,3.70,4,,,,India
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 -- Other,"9,816",2.70,2.70,1,,,,India
950621 -- Sailboards,"8,224",2.70,2.70,1,,,,India
950629 -- Other,"55,325",2.70,2.70,1,,,,India
"950631 -- Clubs, complete","24,459",2.70,2.70,1,,,,India
950632 -- Balls,"1,711,396",2.70,2.70,1,,,,India
950639 -- Other,"124,422",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"1,181,298",2.70,2.70,2,,,,India
"950651 -- Lawn-tennis rackets, whether or not strung","2,613",4.70,4.70,1,,,,India
950659 -- Other,"23,675",2.70,2.70,1,,,,India
950661 -- Lawn-tennis balls,"67,231",2.70,2.70,1,,,,India
950662 -- Inflatable,"23,302,388",2.70,2.70,2,,,,India
950669 -- Other,"2,099,978",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,645",1.80,1.80,3,,,,India
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","4,882,221",2.70,2.70,2,,,,India
950699 -- Other,"14,039,704",1.35,1.35,2,,,,India
950710 - Fishing rods,"451,260",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","285,807",2.70,2.70,2,,,,India
950730 - Fishing reels,"33,056",3.70,3.70,1,,,,India
950790 - Other,"5,756,786",3.70,3.70,1,,,,India
950810 - Travelling circuses and travelling menageries,"5,673",1.70,1.70,1,,,,India
950890 - Other,"127,097",1.70,1.70,1,,,,India
,2004,"69,263,337",1.89,1.89,79,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",249,0.00,0.00,2,,,,India
"950210 - Dolls, whether or not dressed","526,667",4.70,4.70,2,,,,India
"950291 -- Garments and accessories therefor, footwear and headgear","155,500",0.00,0.00,1,,,,India
950299 -- Other,"24,020",0.00,0.00,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,791",0.00,0.00,2,,,,India
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","158,199",0.00,0.00,2,,,,India
950330 - Other construction sets and constructional toys,"118,867",1.57,1.57,3,,,,India
950341 -- Stuffed,"1,399,736",4.70,4.70,1,,,,India
950349 -- Other,"326,151",0.00,0.00,3,,,,India
950350 - Toy musical instruments and apparatus,"32,839",0.00,0.00,1,,,,India
950360 - Puzzles,"443,985",2.35,2.35,2,,,,India
"950370 - Other toys, put up in sets or outfits","494,027",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","76,873",2.35,2.35,2,,,,India
950390 - Other,"2,492,353",1.76,1.76,8,,,,India
950410 - Video games of a kind used with a television receiver,"19,169",0.00,0.00,1,,,,India
950420 - Articles and accessories for billiards,"376,715",0.00,0.00,2,,,,India
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","208,888",0.00,0.00,4,,,,India
950440 - Playing cards,"335,691",2.70,2.70,1,,,,India
950490 - Other,"3,293,064",0.00,0.00,2,,,,India
950510 - Articles for Christmas festivities,"6,534,942",1.35,1.35,2,,,,India
950590 - Other,"1,745,702",2.70,2.70,1,,,,India
950611 -- Skis,,3.70,3.70,4,,,,India
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 -- Other,"14,454",2.70,2.70,1,,,,India
950621 -- Sailboards,,2.70,2.70,1,,,,India
950629 -- Other,"100,358",2.70,2.70,1,,,,India
"950631 -- Clubs, complete","1,194",2.70,2.70,1,,,,India
950632 -- Balls,"1,714,505",2.70,2.70,1,,,,India
950639 -- Other,"322,556",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"722,855",2.70,2.70,2,,,,India
"950651 -- Lawn-tennis rackets, whether or not strung","5,361",4.70,4.70,1,,,,India
950659 -- Other,"19,405",2.70,2.70,1,,,,India
950661 -- Lawn-tennis balls,"68,526",2.70,2.70,1,,,,India
950662 -- Inflatable,"23,142,913",2.70,2.70,2,,,,India
950669 -- Other,"1,779,524",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","7,078",1.80,1.80,3,,,,India
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","3,593,093",2.70,2.70,2,,,,India
950699 -- Other,"11,867,156",1.35,1.35,2,,,,India
950710 - Fishing rods,"883,692",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","115,571",2.70,2.70,2,,,,India
950730 - Fishing reels,"70,144",3.70,3.70,1,,,,India
950790 - Other,"5,659,634",3.70,3.70,1,,,,India
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,India
950890 - Other,"409,890",1.70,1.70,1,,,,India
,2003,"53,005,779",2.19,2.19,79,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","4,853",1.10,1.10,2,,,,India
"950210 - Dolls, whether or not dressed","51,504",4.70,4.70,2,,,,India
"950291 -- Garments and accessories therefor, footwear and headgear","76,842",0.70,0.70,1,,,,India
950299 -- Other,"3,495",0.70,0.70,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor",,0.80,0.80,2,,,,India
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","239,271",0.80,0.80,2,,,,India
950330 - Other construction sets and constructional toys,"10,113",2.17,2.17,3,,,,India
950341 -- Stuffed,"974,540",4.70,4.70,1,,,,India
950349 -- Other,"74,060",0.87,0.87,3,,,,India
950350 - Toy musical instruments and apparatus,"34,253",0.80,0.80,1,,,,India
950360 - Puzzles,"149,850",2.85,2.85,2,,,,India
"950370 - Other toys, put up in sets or outfits","482,943",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","16,425",2.75,2.75,2,,,,India
950390 - Other,"1,741,437",2.26,2.26,8,,,,India
950410 - Video games of a kind used with a television receiver,"53,415",0.60,0.60,1,,,,India
950420 - Articles and accessories for billiards,"225,426",0.60,0.60,2,,,,India
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","77,465",0.60,0.60,4,,,,India
950440 - Playing cards,"312,958",2.70,2.70,1,,,,India
950490 - Other,"2,645,266",0.60,0.60,2,,,,India
950510 - Articles for Christmas festivities,"6,031,909",1.65,1.65,2,,,,India
950590 - Other,"1,914,556",2.70,2.70,1,,,,India
950611 -- Skis,"8,213",3.70,3.70,4,,,,India
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 -- Other,"12,884",2.70,2.70,1,,,,India
950621 -- Sailboards,,2.70,2.70,1,,,,India
950629 -- Other,"16,991",2.70,2.70,1,,,,India
"950631 -- Clubs, complete",,2.70,2.70,1,,,,India
950632 -- Balls,"2,492,316",2.70,2.70,1,,,,India
950639 -- Other,"137,475",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"503,056",2.70,2.70,2,,,,India
"950651 -- Lawn-tennis rackets, whether or not strung","13,733",4.70,4.70,1,,,,India
950659 -- Other,"29,547",2.70,2.70,1,,,,India
950661 -- Lawn-tennis balls,"55,463",2.70,2.70,1,,,,India
950662 -- Inflatable,"15,361,526",2.70,2.70,2,,,,India
950669 -- Other,"1,756,233",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","163,311",1.80,1.80,3,,,,India
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,843,463",2.70,2.70,2,,,,India
950699 -- Other,"8,159,357",1.35,1.35,2,,,,India
950710 - Fishing rods,"151,502",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","200,584",2.70,2.70,2,,,,India
950730 - Fishing reels,"60,655",3.70,3.70,1,,,,India
950790 - Other,"5,814,334",3.70,3.70,1,,,,India
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,India
950890 - Other,"104,557",1.70,1.70,1,,,,India
,2002,"49,669,481",2.48,2.48,79,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","22,963",2.10,2.10,2,,,,India
"950210 - Dolls, whether or not dressed","909,417",4.70,4.70,2,,,,India
"950291 -- Garments and accessories therefor, footwear and headgear","87,673",1.40,1.40,1,,,,India
950299 -- Other,"3,357",1.40,1.40,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,400",1.60,1.60,2,,,,India
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","26,973",1.60,1.60,2,,,,India
950330 - Other construction sets and constructional toys,"21,252",2.73,2.73,3,,,,India
950341 -- Stuffed,"1,514,881",4.70,4.70,1,,,,India
950349 -- Other,"85,772",1.70,1.70,3,,,,India
950350 - Toy musical instruments and apparatus,"19,653",1.60,1.60,1,,,,India
950360 - Puzzles,"85,403",3.30,3.30,2,,,,India
"950370 - Other toys, put up in sets or outfits","956,289",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","85,488",3.15,3.15,2,,,,India
950390 - Other,"1,010,473",2.76,2.76,8,,,,India
950410 - Video games of a kind used with a television receiver,"1,901",1.10,1.10,1,,,,India
950420 - Articles and accessories for billiards,"110,088",1.10,1.10,2,,,,India
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","96,667",1.10,1.10,4,,,,India
950440 - Playing cards,"247,414",2.70,2.70,1,,,,India
950490 - Other,"2,618,824",1.10,1.10,2,,,,India
950510 - Articles for Christmas festivities,"5,640,491",1.95,1.95,2,,,,India
950590 - Other,"1,068,174",2.70,2.70,1,,,,India
950611 -- Skis,"2,128",3.70,3.70,4,,,,India
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 -- Other,"46,986",2.70,2.70,1,,,,India
950621 -- Sailboards,,2.70,2.70,1,,,,India
950629 -- Other,"25,460",2.70,2.70,1,,,,India
"950631 -- Clubs, complete",,2.70,2.70,1,,,,India
950632 -- Balls,"2,129,378",2.70,2.70,1,,,,India
950639 -- Other,"63,405",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"458,879",2.70,2.70,2,,,,India
"950651 -- Lawn-tennis rackets, whether or not strung","2,119",4.70,4.70,1,,,,India
950659 -- Other,"55,621",2.70,2.70,1,,,,India
950661 -- Lawn-tennis balls,"136,825",2.70,2.70,1,,,,India
950662 -- Inflatable,"15,923,097",2.70,2.70,2,,,,India
950669 -- Other,"1,463,025",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","526,057",1.80,1.80,3,,,,India
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,000,951",2.70,2.70,2,,,,India
950699 -- Other,"6,544,508",1.35,1.35,2,,,,India
950710 - Fishing rods,"309,712",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","186,440",2.70,2.70,2,,,,India
950730 - Fishing reels,"35,589",3.70,3.70,1,,,,India
950790 - Other,"5,109,506",3.70,3.70,1,,,,India
950810 - Travelling circuses and travelling menageries,"1,144",1.70,1.70,1,,,,India
950890 - Other,"34,095",1.70,1.70,1,,,,India
,2001,"43,882,583",2.79,2.79,78,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","25,083",3.20,3.20,2,,,,India
"950210 - Dolls, whether or not dressed","155,252",4.70,4.70,2,,,,India
"950291 - - Garments and accessories therefor, footwear and headgear","31,163",2.10,2.10,1,,,,India
950299 - - Other,"5,355",2.10,2.10,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","23,793",2.40,2.40,2,,,,India
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","12,080",2.40,2.40,2,,,,India
950330 - Other construction sets and constructional toys,"17,704",3.30,3.30,3,,,,India
950341 - - Stuffed,"915,340",4.70,4.70,1,,,,India
950349 - - Other,"86,093",2.53,2.53,3,,,,India
950350 - Toy musical instruments and apparatus,"15,161",2.40,2.40,1,,,,India
950360 - Puzzles,"79,610",3.75,3.75,2,,,,India
"950370 - Other toys, put up in sets or outfits","1,869,544",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","27,581",3.55,3.55,2,,,,India
950390 - Other,"692,917",3.26,3.26,8,,,,India
950410 - Video games of a kind used with a television receiver,"5,552",1.70,1.70,1,,,,India
950420 - Articles and accessories for billiards,"69,240",1.70,1.70,2,,,,India
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","66,347",1.70,1.70,4,,,,India
950440 - Playing cards,"351,410",2.70,2.70,1,,,,India
950490 - Other,"2,698,343",1.70,1.70,2,,,,India
950510 - Articles for Christmas festivities,"8,408,373",2.30,2.30,2,,,,India
950590 - Other,"1,029,050",2.70,2.70,1,,,,India
950611 - - Skis,"4,657",3.70,3.70,4,,,,India
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 - - Other,"4,782",2.70,2.70,1,,,,India
950621 - - Sailboards,,2.70,2.70,1,,,,India
950629 - - Other,"35,506",2.70,2.70,1,,,,India
"950631 - - Clubs, complete","18,322",2.70,2.70,1,,,,India
950632 - - Balls,"1,149,216",2.70,2.70,1,,,,India
950639 - - Other,"62,604",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"307,791",2.70,2.70,2,,,,India
"950651 - - Lawn-tennis rackets, whether or not strung","27,948",4.70,4.70,1,,,,India
950659 - - Other,"13,262",2.70,2.70,1,,,,India
950661 - - Lawn-tennis balls,"184,266",2.70,2.70,1,,,,India
950662 - - Inflatable,"12,047,399",2.70,2.70,2,,,,India
950669 - - Other,"1,167,413",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","37,262",1.80,1.80,3,,,,India
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,939,921",2.70,2.70,2,,,,India
950699 - - Other,"5,473,699",1.35,1.35,2,,,,India
950710 - Fishing rods,"289,200",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","297,860",2.70,2.70,2,,,,India
950730 - Fishing reels,"121,205",3.70,3.70,1,,,,India
950790 - Other,"4,100,716",3.70,3.70,1,,,,India
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","14,561",1.70,1.70,1,,,,India
,2000,"44,724,290",3.07,3.07,76,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","16,807",4.20,4.20,2,,,,India
"950210 - Dolls, whether or not dressed","265,287",4.70,4.70,2,,,,India
"950291 - - Garments and accessories therefor, footwear and headgear","22,412",2.80,2.80,1,,,,India
950299 - - Other,"8,961",2.80,2.80,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","60,811",3.20,3.20,2,,,,India
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","18,199",3.20,3.20,2,,,,India
950330 - Other construction sets and constructional toys,"2,397",3.87,3.87,3,,,,India
950341 - - Stuffed,"1,422,539",4.70,4.70,1,,,,India
950349 - - Other,"69,440",3.37,3.37,3,,,,India
950350 - Toy musical instruments and apparatus,"7,228",3.20,3.20,1,,,,India
950360 - Puzzles,"63,521",4.20,4.20,2,,,,India
"950370 - Other toys, put up in sets or outfits","216,111",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","7,237",3.95,3.95,2,,,,India
950390 - Other,"904,088",3.76,3.76,8,,,,India
950410 - Video games of a kind used with a television receiver,,2.20,2.20,1,,,,India
950420 - Articles and accessories for billiards,"58,147",2.20,2.20,2,,,,India
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","105,599",2.20,2.20,4,,,,India
950440 - Playing cards,"356,790",2.70,2.70,1,,,,India
950490 - Other,"2,210,500",2.20,2.20,2,,,,India
950510 - Articles for Christmas festivities,"10,715,589",2.60,2.60,2,,,,India
950590 - Other,"1,355,929",2.70,2.70,1,,,,India
950611 - - Skis,55,3.70,3.70,3,,,,India
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 - - Other,"372,545",2.70,2.70,1,,,,India
950621 - - Sailboards,,2.70,2.70,1,,,,India
950629 - - Other,"56,644",2.70,2.70,1,,,,India
"950631 - - Clubs, complete","62,277",2.70,2.70,1,,,,India
950632 - - Balls,"981,429",2.70,2.70,1,,,,India
950639 - - Other,"88,875",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"263,619",2.70,2.70,2,,,,India
"950651 - - Lawn-tennis rackets, whether or not strung","2,628",4.70,4.70,1,,,,India
950659 - - Other,"30,221",2.70,2.70,1,,,,India
950661 - - Lawn-tennis balls,"86,893",2.70,2.70,1,,,,India
950662 - - Inflatable,"12,583,295",2.70,2.70,2,,,,India
950669 - - Other,"1,298,566",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","4,278",1.80,1.80,3,,,,India
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,520,938",2.70,2.70,1,,,,India
950699 - - Other,"4,645,575",1.35,1.35,2,,,,India
950710 - Fishing rods,"130,602",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","209,879",2.70,2.70,2,,,,India
950730 - Fishing reels,"19,960",3.70,3.70,1,,,,India
950790 - Other,"4,466,102",3.70,3.70,1,,,,India
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","12,317",1.70,1.70,1,,,,India
,1999,"42,224,475",3.38,3.38,76,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","15,443",5.30,5.30,2,,,,India
"950210 - Dolls, whether or not dressed","979,345",4.70,4.70,2,,,,India
"950291 - - Garments and accessories therefor, footwear and headgear","14,036",3.50,3.50,1,,,,India
950299 - - Other,"4,370",3.50,3.50,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","62,881",4.00,4.00,2,,,,India
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","23,628",4.00,4.00,2,,,,India
950330 - Other construction sets and constructional toys,"37,153",4.40,4.40,3,,,,India
950341 - - Stuffed,"1,799,985",4.70,4.70,1,,,,India
950349 - - Other,"98,361",4.17,4.17,3,,,,India
950350 - Toy musical instruments and apparatus,"17,692",4.00,4.00,1,,,,India
950360 - Puzzles,"158,055",4.60,4.60,2,,,,India
"950370 - Other toys, put up in sets or outfits","266,402",4.70,4.70,1,,,,India
"950380 - Other toys and models, incorporating a motor","8,974",4.35,4.35,2,,,,India
950390 - Other,"1,123,396",4.26,4.26,8,,,,India
950410 - Video games of a kind used with a television receiver,,2.80,2.80,1,,,,India
950420 - Articles and accessories for billiards,"43,718",2.80,2.80,2,,,,India
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","214,819",2.80,2.80,4,,,,India
950440 - Playing cards,"382,050",2.70,2.70,1,,,,India
950490 - Other,"1,420,823",2.80,2.80,2,,,,India
950510 - Articles for Christmas festivities,"6,113,644",2.90,2.90,2,,,,India
950590 - Other,"719,487",2.70,2.70,1,,,,India
950611 - - Skis,"4,636",3.70,3.70,3,,,,India
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,India
950619 - - Other,,2.70,2.70,1,,,,India
950621 - - Sailboards,,2.70,2.70,1,,,,India
950629 - - Other,"94,780",2.70,2.70,1,,,,India
"950631 - - Clubs, complete",981,2.70,2.70,1,,,,India
950632 - - Balls,"515,454",2.70,2.70,1,,,,India
950639 - - Other,"193,471",2.70,2.70,2,,,,India
950640 - Articles and equipment for table-tennis,"157,277",2.70,2.70,2,,,,India
"950651 - - Lawn-tennis rackets, whether or not strung","1,300",4.70,4.70,1,,,,India
950659 - - Other,"26,687",2.70,2.70,1,,,,India
950661 - - Lawn-tennis balls,"194,185",2.70,2.70,1,,,,India
950662 - - Inflatable,"16,595,419",2.70,2.70,2,,,,India
950669 - - Other,"1,174,511",1.35,1.35,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,India
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","921,100",2.70,2.70,1,,,,India
950699 - - Other,"4,191,414",1.35,1.35,2,,,,India
950710 - Fishing rods,"86,989",3.70,3.70,1,,,,India
"950720 - Fish-hooks, whether or not snelled","137,837",2.70,2.70,2,,,,India
950730 - Fishing reels,"4,007",3.70,3.70,1,,,,India
950790 - Other,"4,399,636",3.70,3.70,1,,,,India
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","20,527",1.70,1.70,1,,,,India
,1998,"52,415,804",4.04,4.04,75,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,6.30,6.30,2,,,,India
"950210 - Dolls, whether or not dressed","1,086,565",5.40,5.40,2,,,,India
"950291 - - Garments and accessories therefor, footwear and headgear","20,610",4.10,4.10,1,,,,India
950299 - - Other,"24,145",4.10,4.10,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,756",4.80,4.80,2,,,,India
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","19,568",4.80,4.80,2,,,,India
950330 - Other construction sets and constructional toys,"38,846",5.20,5.20,3,,,,India
950341 - - Stuffed,"2,169,642",5.40,5.40,1,,,,India
950349 - - Other,"144,775",5.00,5.00,3,,,,India
950350 - Toy musical instruments and apparatus,"34,341",4.80,4.80,1,,,,India
950360 - Puzzles,"40,795",5.40,5.40,2,,,,India
"950370 - Other toys, put up in sets or outfits","93,142",5.40,5.40,1,,,,India
