Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
390910 - Urea resins; thiourea resins,"679,708",6.50,6.50,1,,,,Japan
390920 - Melamine resins,"1,300,611",6.50,6.50,1,,,,Japan
390930 - Other amino-resins,"1,082,430",6.50,6.50,1,,,,Japan
390940 - Phenolic resins,"14,496,882",6.50,6.50,1,,,,Japan
390950 - Polyurethanes,"12,398,607",3.25,3.25,2,,,,Japan
391000 Silicones in primary forms.,"88,686,341",6.50,6.50,1,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","7,348,924",6.50,6.50,1,,,,Japan
391190 - Other,"54,385,563",3.30,3.30,5,,,,Japan
391211 -- Non-plasticised,"267,902",6.50,6.50,1,,,,Japan
391212 -- Plasticised,"8,181",6.50,6.50,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"5,177,105",6.50,6.50,1,,,,Japan
391239 -- Other,"56,576,011",3.25,3.25,2,,,,Japan
391290 - Other,"12,832,846",6.45,6.45,2,,,,Japan
"391310 - Alginic acid, its salts and esters","2,840,943",5.00,5.00,1,,,,Japan
391390 - Other,"15,306,278",6.50,6.50,1,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","18,449,509",6.50,6.50,1,,,,Japan
391510 - Of polymers of ethylene,"45,989",6.50,6.50,1,,,,Japan
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Japan
391530 - Of polymers of vinyl chloride,"2,019",6.50,6.50,1,,,,Japan
391590 - Of other plastics,"158,076",6.50,6.50,2,,,,Japan
391610 - Of polymers of ethylene,"7,915",6.50,6.50,1,,,,Japan
391620 - Of polymers of vinyl chloride,"126,228",6.50,6.50,1,,,,Japan
391690 - Of other plastics,"867,523",6.50,6.50,3,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,275,100",5.90,5.90,2,,,,Japan
391721 -- Of polymers of ethylene,"1,022,195",6.50,6.50,2,,,,Japan
391722 -- Of polymers of propylene,"236,060",6.50,6.50,2,,,,Japan
391723 -- Of polymers of vinyl chloride,"425,000",6.50,6.50,2,,,,Japan
391729 -- Of other plastics,"3,611,483",6.50,6.50,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","2,680,368",6.50,6.50,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","11,925,752",6.50,6.50,1,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","3,545,748",6.50,6.50,1,,,,Japan
391739 -- Other,"10,558,888",6.50,6.50,1,,,,Japan
391740 - Fittings,"30,268,837",6.50,6.50,1,,,,Japan
391810 - Of polymers of vinyl chloride,"2,414,768",6.50,6.50,2,,,,Japan
391890 - Of other plastics,"229,535",6.50,6.50,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"17,775,695",6.35,6.35,4,,,,Japan
391990 - Other,"56,236,206",6.50,6.50,1,,,,Japan
392010 - Of polymers of ethylene,"91,559,190",4.64,4.64,7,,,,Japan
392020 - Of polymers of propylene,"45,640,765",6.50,6.50,3,,,,Japan
392030 - Of polymers of styrene,"8,162,950",6.50,6.50,1,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,"11,641,673",6.50,6.50,2,,,,Japan
392049 -- Other,"32,680,575",6.50,6.50,2,,,,Japan
392051 -- Of poly(methyl methacrylate),"11,113,878",6.50,6.50,1,,,,Japan
392059 -- Other,"19,581,809",3.25,3.25,2,,,,Japan
392061 -- Of polycarbonates,"1,623,361",6.50,6.50,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"42,569,672",4.33,4.33,3,,,,Japan
392063 -- Of unsaturated polyesters,"209,721",6.50,6.50,1,,,,Japan
392069 -- Of other polyesters,"13,060,422",6.50,6.50,1,,,,Japan
392071 -- Of regenerated cellulose,"436,282",6.50,6.50,1,,,,Japan
392073 -- Of cellulose acetate,"2,089,348",6.40,6.40,2,,,,Japan
392079 -- Of other cellulose derivatives,"885,842",6.10,6.10,2,,,,Japan
392091 -- Of poly(vinyl butyral),"17,064,542",6.10,6.10,1,,,,Japan
392092 -- Of polyamides,"4,593,321",6.50,6.50,1,,,,Japan
392093 -- Of amino-resins,,6.50,6.50,1,,,,Japan
392094 -- Of phenolic resins,"140,013",6.50,6.50,1,,,,Japan
392099 -- Of other plastics,"58,292,070",3.25,3.25,6,,,,Japan
392111 -- Of polymers of styrene,"143,331",6.50,6.50,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"776,336",6.50,6.50,1,,,,Japan
392113 -- Of polyurethanes,"3,429,704",6.50,6.50,2,,,,Japan
392114 -- Of regenerated cellulose,"17,716",6.50,6.50,1,,,,Japan
392119 -- Of other plastics,"10,861,452",6.50,6.50,1,,,,Japan
392190 - Other,"43,935,098",6.50,6.50,8,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins","220,850",6.50,6.50,1,,,,Japan
392220 - Lavatory seats and covers,"161,461",6.50,6.50,1,,,,Japan
392290 - Other,"136,473",6.50,6.50,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","8,005,153",6.50,6.50,1,,,,Japan
392321 -- Of polymers of ethylene,"7,467,035",6.50,6.50,1,,,,Japan
392329 -- Of other plastics,"14,837,955",6.50,6.50,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","12,622,697",6.50,6.50,2,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","1,146,648",5.90,5.90,2,,,,Japan
"392350 - Stoppers, lids, caps and other closures","9,127,214",6.50,6.50,2,,,,Japan
392390 - Other,"13,116,158",6.50,6.50,1,,,,Japan
392410 - Tableware and kitchenware,"2,085,441",6.50,6.50,1,,,,Japan
392490 - Other,"1,132,121",6.50,6.50,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","70,505",6.50,6.50,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors","85,100",6.50,6.50,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","183,141",6.50,6.50,1,,,,Japan
392590 - Other,"5,552,501",6.50,6.50,3,,,,Japan
392610 - Office or school supplies,"1,510,337",6.50,6.50,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","420,810",6.50,6.50,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","16,387,583",6.50,6.50,1,,,,Japan
392640 - Statuettes and other ornamental articles,"1,889,588",6.50,6.50,1,,,,Japan
392690 - Other,"256,040,705",6.50,6.50,3,,,,Japan
,2012,"2,126,121,320",5.53,5.53,205,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"5,424,877",6.50,6.50,2,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"9,766,491",3.25,3.25,2,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"1,255,986",6.50,6.50,1,,,,Japan
390190 - Other,"41,897,454",3.25,3.25,2,,,,Japan
390210 - Polypropylene,"15,891,850",6.50,6.50,1,,,,Japan
390220 - Polyisobutylene,"9,164,640",6.50,6.50,1,,,,Japan
390230 - Propylene copolymers,"17,626,131",6.50,6.50,1,,,,Japan
390290 - Other,"28,109,010",2.17,2.17,3,,,,Japan
390311 -- Expansible,"58,841",6.50,6.50,1,,,,Japan
390319 -- Other,"7,412,905",6.50,6.50,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"4,949,730",6.50,6.50,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"12,565,848",6.50,6.50,1,,,,Japan
390390 - Other,"10,933,035",2.17,2.17,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","255,527",6.50,6.50,1,,,,Japan
390421 -- Non-plasticised,"19,396",6.50,6.50,1,,,,Japan
390422 -- Plasticised,"382,949",6.50,6.50,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"619,139",6.50,6.50,1,,,,Japan
390440 - Other vinyl chloride copolymers,"3,565,501",6.50,6.50,1,,,,Japan
390450 - Vinylidene chloride polymers,"3,056,491",3.25,3.25,2,,,,Japan
390461 -- Polytetrafluoroethylene,"31,987,249",6.50,6.50,1,,,,Japan
390469 -- Other,"60,888,296",4.33,4.33,3,,,,Japan
390490 - Other,"789,589",6.50,6.50,1,,,,Japan
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Japan
390519 -- Other,"269,614",6.50,6.50,1,,,,Japan
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Japan
390529 -- Other,"80,039",6.50,6.50,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","65,156,807",6.50,6.50,1,,,,Japan
390591 -- Copolymers,"18,632,001",6.50,6.50,1,,,,Japan
390599 -- Other,"12,085,611",3.25,3.25,2,,,,Japan
390610 - Poly(methyl methacrylate),"32,464,589",6.50,6.50,1,,,,Japan
390690 - Other,"225,448,344",0.93,0.93,7,,,,Japan
390710 - Polyacetals,"14,098,500",6.50,6.50,1,,,,Japan
390720 - Other polyethers,"57,033,532",4.88,4.88,4,,,,Japan
390730 - Epoxide resins,"25,579,898",6.50,6.50,1,,,,Japan
390740 - Polycarbonates,"20,215,708",6.50,6.50,1,,,,Japan
390750 - Alkyd resins,"706,864",6.50,6.50,1,,,,Japan
390760 - Poly(ethylene terephthalate),"6,067,521",6.50,6.50,2,,,,Japan
390770 - Poly(lactic acid),"37,609",0.00,0.00,1,,,,Japan
390791 -- Unsaturated,"1,593,522",6.50,6.50,2,,,,Japan
390799 -- Other,"21,744,419",3.25,3.25,2,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","40,802,314",6.50,6.50,1,,,,Japan
390890 - Other,"15,950,433",6.50,6.50,1,,,,Japan
390910 - Urea resins; thiourea resins,"630,887",6.50,6.50,1,,,,Japan
390920 - Melamine resins,"1,610,075",6.50,6.50,1,,,,Japan
390930 - Other amino-resins,"254,949",6.50,6.50,1,,,,Japan
390940 - Phenolic resins,"12,608,161",6.50,6.50,1,,,,Japan
390950 - Polyurethanes,"13,903,979",3.25,3.25,2,,,,Japan
391000 Silicones in primary forms.,"83,761,098",6.50,6.50,1,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","8,703,085",6.50,6.50,1,,,,Japan
391190 - Other,"52,146,978",3.30,3.30,5,,,,Japan
391211 -- Non-plasticised,"352,763",6.50,6.50,1,,,,Japan
391212 -- Plasticised,"116,671",6.50,6.50,1,,,,Japan
391220 - Cellulose nitrates (including collodions),861,6.33,6.33,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"4,323,246",6.50,6.50,1,,,,Japan
391239 -- Other,"48,962,927",3.25,3.25,2,,,,Japan
391290 - Other,"17,687,509",6.45,6.45,2,,,,Japan
"391310 - Alginic acid, its salts and esters","2,970,810",5.00,5.00,1,,,,Japan
391390 - Other,"18,972,341",6.50,6.50,1,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","21,331,940",6.50,6.50,1,,,,Japan
391510 - Of polymers of ethylene,"11,265",6.50,6.50,1,,,,Japan
391520 - Of polymers of styrene,"2,622",6.50,6.50,1,,,,Japan
391530 - Of polymers of vinyl chloride,"5,077",6.50,6.50,1,,,,Japan
391590 - Of other plastics,"757,566",6.50,6.50,2,,,,Japan
391610 - Of polymers of ethylene,"29,859",6.50,6.50,1,,,,Japan
391620 - Of polymers of vinyl chloride,"50,026",6.50,6.50,1,,,,Japan
391690 - Of other plastics,"1,330,370",6.50,6.50,3,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"6,892,506",5.90,5.90,2,,,,Japan
391721 -- Of polymers of ethylene,"1,179,866",6.50,6.50,2,,,,Japan
391722 -- Of polymers of propylene,"1,239,087",6.50,6.50,2,,,,Japan
391723 -- Of polymers of vinyl chloride,"339,582",6.50,6.50,2,,,,Japan
391729 -- Of other plastics,"4,218,846",6.50,6.50,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","3,215,717",6.50,6.50,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","11,504,176",6.50,6.50,1,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","2,847,333",6.50,6.50,1,,,,Japan
391739 -- Other,"9,981,900",6.50,6.50,1,,,,Japan
391740 - Fittings,"29,278,892",6.50,6.50,1,,,,Japan
391810 - Of polymers of vinyl chloride,"3,040,344",6.50,6.50,2,,,,Japan
391890 - Of other plastics,"336,684",6.50,6.50,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"20,332,940",6.35,6.35,4,,,,Japan
391990 - Other,"69,942,515",6.50,6.50,1,,,,Japan
392010 - Of polymers of ethylene,"114,667,859",4.64,4.64,7,,,,Japan
392020 - Of polymers of propylene,"43,672,247",6.50,6.50,3,,,,Japan
392030 - Of polymers of styrene,"7,683,123",6.50,6.50,1,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,"14,638,946",6.50,6.50,2,,,,Japan
392049 -- Other,"41,719,242",6.50,6.50,2,,,,Japan
392051 -- Of poly(methyl methacrylate),"11,906,979",6.50,6.50,1,,,,Japan
392059 -- Other,"18,381,951",3.25,3.25,2,,,,Japan
392061 -- Of polycarbonates,"2,056,234",6.50,6.50,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"54,196,833",4.33,4.33,3,,,,Japan
392063 -- Of unsaturated polyesters,"391,285",6.50,6.50,1,,,,Japan
392069 -- Of other polyesters,"11,903,824",6.50,6.50,1,,,,Japan
392071 -- Of regenerated cellulose,"1,019,242",6.50,6.50,1,,,,Japan
392073 -- Of cellulose acetate,"2,544,400",6.40,6.40,2,,,,Japan
392079 -- Of other cellulose derivatives,"522,260",6.10,6.10,2,,,,Japan
392091 -- Of poly(vinyl butyral),"17,265,270",6.10,6.10,1,,,,Japan
392092 -- Of polyamides,"3,802,289",6.50,6.50,1,,,,Japan
392093 -- Of amino-resins,,6.50,6.50,1,,,,Japan
392094 -- Of phenolic resins,"165,982",6.50,6.50,1,,,,Japan
392099 -- Of other plastics,"61,632,722",3.25,3.25,6,,,,Japan
392111 -- Of polymers of styrene,"551,956",6.50,6.50,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"3,327,665",6.50,6.50,1,,,,Japan
392113 -- Of polyurethanes,"3,750,949",6.50,6.50,2,,,,Japan
392114 -- Of regenerated cellulose,"44,422",6.50,6.50,1,,,,Japan
392119 -- Of other plastics,"11,461,366",6.50,6.50,1,,,,Japan
392190 - Other,"46,661,577",6.50,6.50,8,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins","979,113",6.50,6.50,1,,,,Japan
392220 - Lavatory seats and covers,"524,589",6.50,6.50,1,,,,Japan
392290 - Other,"249,963",6.50,6.50,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","10,173,063",6.50,6.50,1,,,,Japan
392321 -- Of polymers of ethylene,"9,509,568",6.50,6.50,1,,,,Japan
392329 -- Of other plastics,"23,671,848",6.50,6.50,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","9,066,343",6.50,6.50,2,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","597,644",5.90,5.90,2,,,,Japan
"392350 - Stoppers, lids, caps and other closures","10,385,276",6.50,6.50,2,,,,Japan
392390 - Other,"16,009,181",6.50,6.50,1,,,,Japan
392410 - Tableware and kitchenware,"3,106,887",6.50,6.50,1,,,,Japan
392490 - Other,"1,429,135",6.50,6.50,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","150,350",6.50,6.50,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors","49,589",6.50,6.50,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,066,469",6.50,6.50,1,,,,Japan
392590 - Other,"4,121,048",6.50,6.50,3,,,,Japan
392610 - Office or school supplies,"2,001,323",6.50,6.50,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","458,839",6.50,6.50,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","20,253,806",6.50,6.50,1,,,,Japan
392640 - Statuettes and other ornamental articles,"1,864,955",6.50,6.50,1,,,,Japan
392690 - Other,"257,020,000",6.50,6.50,3,,,,Japan
,2011,"2,390,409,327",5.59,5.59,205,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"7,227,904",6.50,6.50,2,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"17,900,675",3.25,3.25,2,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"2,387,447",6.50,6.50,1,,,,Japan
390190 - Other,"38,833,264",3.25,3.25,2,,,,Japan
390210 - Polypropylene,"22,291,460",6.50,6.50,1,,,,Japan
390220 - Polyisobutylene,"7,108,874",6.50,6.50,1,,,,Japan
390230 - Propylene copolymers,"18,059,168",6.50,6.50,1,,,,Japan
390290 - Other,"28,707,773",2.17,2.17,3,,,,Japan
390311 -- Expansible,"226,200",6.50,6.50,1,,,,Japan
390319 -- Other,"9,662,610",6.50,6.50,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"7,112,271",6.50,6.50,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"16,742,183",6.50,6.50,1,,,,Japan
390390 - Other,"9,195,204",2.17,2.17,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","554,615",6.50,6.50,1,,,,Japan
390421 -- Non-plasticised,"73,762",6.50,6.50,1,,,,Japan
390422 -- Plasticised,"566,210",6.50,6.50,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"737,579",6.50,6.50,1,,,,Japan
390440 - Other vinyl chloride copolymers,"4,023,186",6.50,6.50,1,,,,Japan
390450 - Vinylidene chloride polymers,"5,253,311",3.25,3.25,2,,,,Japan
390461 -- Polytetrafluoroethylene,"31,507,795",6.50,6.50,1,,,,Japan
390469 -- Other,"56,041,795",4.33,4.33,3,,,,Japan
390490 - Other,"1,053,953",6.50,6.50,1,,,,Japan
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Japan
390519 -- Other,"311,697",6.50,6.50,1,,,,Japan
390521 -- In aqueous dispersion,"28,480",6.50,6.50,1,,,,Japan
390529 -- Other,"104,010",6.50,6.50,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","58,855,194",6.50,6.50,1,,,,Japan
390591 -- Copolymers,"19,159,349",6.50,6.50,1,,,,Japan
390599 -- Other,"4,018,440",3.25,3.25,2,,,,Japan
390610 - Poly(methyl methacrylate),"32,843,614",6.50,6.50,1,,,,Japan
390690 - Other,"242,282,556",1.64,1.64,7,,,,Japan
390710 - Polyacetals,"30,500,042",6.50,6.50,1,,,,Japan
390720 - Other polyethers,"56,976,077",4.88,4.88,4,,,,Japan
390730 - Epoxide resins,"29,779,919",6.50,6.50,1,,,,Japan
390740 - Polycarbonates,"24,459,138",6.50,6.50,1,,,,Japan
390750 - Alkyd resins,"930,984",6.50,6.50,1,,,,Japan
390760 - Poly(ethylene terephthalate),"6,247,630",6.50,6.50,2,,,,Japan
390770 - Poly(lactic acid),"28,940",6.50,6.50,1,,,,Japan
390791 -- Unsaturated,"2,182,099",6.50,6.50,2,,,,Japan
390799 -- Other,"30,106,399",3.25,3.25,2,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","49,717,855",6.50,6.50,1,,,,Japan
390890 - Other,"15,945,750",6.50,6.50,1,,,,Japan
390910 - Urea resins; thiourea resins,"436,308",6.50,6.50,1,,,,Japan
390920 - Melamine resins,"2,125,292",6.50,6.50,1,,,,Japan
390930 - Other amino-resins,"310,945",6.50,6.50,1,,,,Japan
390940 - Phenolic resins,"13,446,623",6.50,6.50,1,,,,Japan
390950 - Polyurethanes,"14,620,621",3.25,3.25,2,,,,Japan
391000 Silicones in primary forms.,"89,283,117",6.50,6.50,1,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","10,492,130",6.50,6.50,1,,,,Japan
391190 - Other,"54,856,548",3.30,3.30,5,,,,Japan
391211 -- Non-plasticised,"246,008",6.50,6.50,1,,,,Japan
391212 -- Plasticised,"464,413",6.50,6.50,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"4,685,834",6.50,6.50,1,,,,Japan
391239 -- Other,"48,720,515",3.25,3.25,2,,,,Japan
391290 - Other,"12,981,138",6.45,6.45,2,,,,Japan
"391310 - Alginic acid, its salts and esters","4,373,567",5.00,5.00,1,,,,Japan
391390 - Other,"16,181,972",6.50,6.50,1,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","19,553,591",6.50,6.50,1,,,,Japan
391510 - Of polymers of ethylene,"4,162",6.50,6.50,1,,,,Japan
391520 - Of polymers of styrene,"2,158",6.50,6.50,1,,,,Japan
391530 - Of polymers of vinyl chloride,"9,563",6.50,6.50,1,,,,Japan
391590 - Of other plastics,"1,491,792",6.50,6.50,2,,,,Japan
391610 - Of polymers of ethylene,"50,209",6.50,6.50,1,,,,Japan
391620 - Of polymers of vinyl chloride,"255,627",6.50,6.50,1,,,,Japan
391690 - Of other plastics,"1,427,760",6.50,6.50,3,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"7,204,714",5.90,5.90,2,,,,Japan
391721 -- Of polymers of ethylene,"1,030,108",6.50,6.50,2,,,,Japan
391722 -- Of polymers of propylene,"452,303",6.50,6.50,2,,,,Japan
391723 -- Of polymers of vinyl chloride,"664,596",6.50,6.50,2,,,,Japan
391729 -- Of other plastics,"653,001",6.50,6.50,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","3,667,906",6.50,6.50,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","14,031,249",6.50,6.50,1,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","3,457,102",6.50,6.50,1,,,,Japan
391739 -- Other,"7,608,978",6.50,6.50,1,,,,Japan
391740 - Fittings,"31,134,627",6.50,6.50,1,,,,Japan
391810 - Of polymers of vinyl chloride,"5,758,300",6.50,6.50,2,,,,Japan
391890 - Of other plastics,"892,968",6.50,6.50,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"26,308,981",6.35,6.35,4,,,,Japan
391990 - Other,"72,529,756",6.50,6.50,1,,,,Japan
392010 - Of polymers of ethylene,"156,076,232",4.64,4.64,7,,,,Japan
392020 - Of polymers of propylene,"57,450,944",6.50,6.50,3,,,,Japan
392030 - Of polymers of styrene,"11,325,869",6.50,6.50,1,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,"15,906,704",6.50,6.50,2,,,,Japan
392049 -- Other,"59,546,948",6.50,6.50,2,,,,Japan
392051 -- Of poly(methyl methacrylate),"13,473,641",6.50,6.50,1,,,,Japan
392059 -- Other,"29,372,522",3.25,3.25,2,,,,Japan
392061 -- Of polycarbonates,"1,640,180",6.50,6.50,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"58,974,572",4.33,4.33,3,,,,Japan
392063 -- Of unsaturated polyesters,"241,749",6.50,6.50,1,,,,Japan
392069 -- Of other polyesters,"15,315,355",6.50,6.50,1,,,,Japan
392071 -- Of regenerated cellulose,"1,718,939",6.50,6.50,1,,,,Japan
392073 -- Of cellulose acetate,"2,452,481",6.40,6.40,2,,,,Japan
392079 -- Of other cellulose derivatives,"831,010",6.10,6.10,2,,,,Japan
392091 -- Of poly(vinyl butyral),"19,879,862",6.10,6.10,1,,,,Japan
392092 -- Of polyamides,"3,556,783",6.50,6.50,1,,,,Japan
392093 -- Of amino-resins,,6.50,6.50,1,,,,Japan
392094 -- Of phenolic resins,"324,183",6.50,6.50,1,,,,Japan
392099 -- Of other plastics,"67,089,834",3.25,3.25,6,,,,Japan
392111 -- Of polymers of styrene,"396,469",6.50,6.50,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"4,503,134",6.50,6.50,1,,,,Japan
392113 -- Of polyurethanes,"6,225,776",6.50,6.50,2,,,,Japan
392114 -- Of regenerated cellulose,"31,278",6.50,6.50,1,,,,Japan
392119 -- Of other plastics,"13,311,849",6.50,6.50,1,,,,Japan
392190 - Other,"61,576,178",6.50,6.50,8,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins","200,810",6.50,6.50,1,,,,Japan
392220 - Lavatory seats and covers,"21,520",6.50,6.50,1,,,,Japan
392290 - Other,"87,348",6.50,6.50,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","14,063,112",6.50,6.50,1,,,,Japan
392321 -- Of polymers of ethylene,"12,724,996",6.50,6.50,1,,,,Japan
392329 -- Of other plastics,"24,853,380",6.50,6.50,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","17,175,387",6.50,6.50,2,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","542,337",5.90,5.90,2,,,,Japan
"392350 - Stoppers, lids, caps and other closures","13,675,161",6.50,6.50,2,,,,Japan
392390 - Other,"17,563,128",6.50,6.50,1,,,,Japan
392410 - Tableware and kitchenware,"3,407,393",6.50,6.50,1,,,,Japan
392490 - Other,"1,563,996",6.50,6.50,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","495,260",6.50,6.50,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors","388,577",6.50,6.50,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","426,467",6.50,6.50,1,,,,Japan
392590 - Other,"6,578,912",6.50,6.50,3,,,,Japan
392610 - Office or school supplies,"2,817,422",6.50,6.50,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","675,384",6.50,6.50,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","35,601,639",6.50,6.50,1,,,,Japan
392640 - Statuettes and other ornamental articles,"1,200,809",6.50,6.50,1,,,,Japan
392690 - Other,"273,963,905",6.50,6.50,3,,,,Japan
,2010,"2,116,840,574",5.59,5.59,204,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"10,844,213",6.50,6.50,2,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"4,745,807",3.25,3.25,2,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"6,628,699",6.50,6.50,1,,,,Japan
390190 - Other,"32,410,475",3.25,3.25,2,,,,Japan
390210 - Polypropylene,"15,127,085",6.50,6.50,1,,,,Japan
390220 - Polyisobutylene,"7,536,565",6.50,6.50,1,,,,Japan
390230 - Propylene copolymers,"14,633,580",6.50,6.50,1,,,,Japan
390290 - Other,"34,134,124",2.17,2.17,3,,,,Japan
390311 -- Expansible,"978,579",6.50,6.50,1,,,,Japan
390319 -- Other,"9,032,392",6.50,6.50,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"9,165,611",6.50,6.50,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"12,751,192",6.50,6.50,1,,,,Japan
390390 - Other,"7,984,320",2.17,2.17,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","697,318",6.50,6.50,1,,,,Japan
390421 -- Non-plasticised,"6,708",6.50,6.50,1,,,,Japan
