Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
852869 -- Other,"691,724,082",5.33,5.33,3,,2,,China
852871 -- Not designed to incorporate a video display or screen,"1,183,273,625",5.60,5.60,5,,2,,China
"852872 -- Other, colour","439,152,814",14.00,14.00,6,,6,,China
"852873 -- Other, monochrome","2,834,668",2.00,2.00,1,,1,,China
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"188,682,297",3.86,3.86,7,,7,,China
852990 - Other,"4,554,881,483",2.67,2.67,6,,5,,China
853010 - Equipment for railways or tramways,"577,563",1.70,1.70,1,,1,,China
853080 - Other equipment,"7,750,159",1.70,1.70,1,,1,,China
853090 - Parts,"5,345,734",1.70,1.70,1,,1,,China
853110 - Burglar or fire alarms and similar apparatus,"292,263,700",2.20,2.20,2,,2,,China
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"730,446,414",0.00,0.00,3,,,,China
853180 - Other apparatus,"111,797,964",1.10,1.10,2,,1,,China
853190 - Parts,"225,965,046",1.10,1.10,2,,1,,China
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"4,175,286",0.00,0.00,1,,,,China
853221 -- Tantalum,"44,718,983",0.00,0.00,1,,,,China
853222 -- Aluminium electrolytic,"72,824,371",0.00,0.00,1,,,,China
"853223 -- Ceramic dielectric, single layer","10,289,311",0.00,0.00,1,,,,China
"853224 -- Ceramic dielectric, multilayer","81,295,591",0.00,0.00,1,,,,China
853225 -- Dielectric of paper or plastics,"63,093,141",0.00,0.00,1,,,,China
853229 -- Other,"35,021,017",0.00,0.00,1,,,,China
853230 -Variable or adjustable (pre-set) capacitors,"1,944,149",0.00,0.00,1,,,,China
853290 - Parts,"3,008,125",0.00,0.00,1,,,,China
"853310 - Fixed carbon resistors, composition or film types","6,760,954",0.00,0.00,1,,,,China
853321 -- For a power handling capacity not exceeding 20 W,"107,205,564",0.00,0.00,1,,,,China
853329 -- Other,"20,976,695",0.00,0.00,1,,,,China
853331 -- For a power handling capacity not exceeding 20 W,"1,482,041",0.00,0.00,1,,,,China
853339 -- Other,"946,501",0.00,0.00,1,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","148,468,967",0.00,0.00,2,,,,China
853390 - Parts,"9,847,210",0.00,0.00,1,,,,China
853400 Printed circuits.,"2,364,982,615",0.00,0.00,3,,,,China
853510 - Fuses,"4,280,737",2.70,2.70,1,,1,,China
853521 -- For a voltage of less than 72.5 kV,"3,293,109",2.70,2.70,1,,1,,China
853529 -- Other,"3,473,938",2.70,2.70,1,,1,,China
853530 - Isolating switches and make-and-break switches,"6,312,765",2.70,2.70,2,,2,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","27,652,400",2.70,2.70,1,,1,,China
853590 - Other,"29,893,011",2.70,2.70,1,,1,,China
853610 - Fuses,"45,174,274",2.30,2.30,3,,3,,China
853620 - Automatic circuit breakers,"127,874,834",2.30,2.30,2,,2,,China
853630 - Other apparatus for protecting electrical circuits,"104,143,238",2.30,2.30,3,,3,,China
853641 -- For a voltage not exceeding 60 V,"176,842,710",2.30,2.30,2,,2,,China
853649 -- Other,"79,564,372",2.30,2.30,1,,1,,China
853650 - Other switches,"497,290,433",1.31,1.31,7,,4,,China
853661 -- Lamp-holders,"52,700,600",2.30,2.30,2,,2,,China
853669 -- Other,"825,378,591",0.77,0.77,3,,1,,China
"853670 - Connectors for optical fibres, optical fibre bundles or cables","43,052,943",3.00,3.00,1,,1,,China
853690 - Other apparatus,"542,991,174",1.15,1.15,4,,2,,China
"853710 - For a voltage not exceeding 1,000 V","761,294,162",2.10,2.10,3,,3,,China
"853720 - For a voltage exceeding 1,000 V","18,174,794",2.10,2.10,2,,2,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","67,610,139",2.20,2.20,1,,1,,China
853890 - Other,"504,478,931",1.23,1.23,4,,2,,China
853910 - Sealed beam lamp units,"10,734,465",2.70,2.70,1,,1,,China
853921 -- Tungsten halogen,"286,042,081",2.70,2.70,3,,3,,China
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","79,262,397",2.70,2.70,2,,2,,China
853929 -- Other,"71,210,964",2.70,2.70,3,,3,,China
"853931 -- Fluorescent, hot cathode","460,022,469",2.70,2.70,2,,2,,China
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"74,711,332",2.70,2.70,2,,2,,China
853939 -- Other,"57,720,761",2.70,2.70,1,,1,,China
853941 -- Arc-lamps,"3,022,202",2.70,2.70,1,,1,,China
853949 -- Other,"24,747,035",2.70,2.70,1,,1,,China
853990 - Parts,"60,147,283",2.70,2.70,2,,2,,China
854011 -- Colour,"74,355",14.00,14.00,1,,1,,China
854012 -- Monochrome,"40,916",7.50,7.50,1,,1,,China
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"2,582,959",2.70,2.70,2,,2,,China
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","175,219",2.60,2.60,1,,1,,China
854060 - Other cathode-ray tubes,"114,436",2.60,2.60,1,,1,,China
854071 -- Magnetrons,"6,430,539",2.70,2.70,1,,1,,China
854079 -- Other,"734,409",2.70,2.70,1,,1,,China
854081 -- Receiver or amplifier valves and tubes,"5,398,541",2.70,2.70,1,,1,,China
854089 -- Other,"5,291,923",2.70,2.70,1,,1,,China
854091 -- Of cathode-ray tubes,"652,991",2.70,2.70,1,,1,,China
854099 -- Other,"358,503",2.70,2.70,1,,1,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","371,505,583",0.00,0.00,1,,,,China
854121 -- With a dissipation rate of less than 1 W,"115,087,457",0.00,0.00,1,,,,China
854129 -- Other,"231,845,607",0.00,0.00,1,,,,China
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","38,108,773",0.00,0.00,1,,,,China
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","3,944,084,518",0.00,0.00,2,,,,China
854150 - Other semiconductor devices,"29,534,223",0.00,0.00,1,,,,China
854160 -Mounted piezo-electric crystals,"126,854,470",0.00,0.00,1,,,,China
854190 - Parts,"53,903,760",0.00,0.00,1,,,,China
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","1,179,079,001",0.00,0.00,2,,,,China
854232 -- Memories,"271,621,465",0.00,0.00,9,,,,China
854233 -- Amplifiers,"53,501,574",0.00,0.00,1,,,,China
854239 -- Other,"519,555,583",0.00,0.00,2,,,,China
854290 - Parts,"33,543,623",0.00,0.00,1,,,,China
854310 - Particle accelerators,"1,860,717",4.00,4.00,1,,1,,China
854320 - Signal generators,"11,877,794",3.70,3.70,1,,1,,China
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","4,233,040",3.70,3.70,1,,1,,China
854370 - Other machines and apparatus,"2,468,019,112",2.96,2.96,5,,4,,China
854390 - Parts,"129,832,697",3.70,3.70,1,,1,,China
854411 -- Of copper,"45,043,490",3.70,3.70,2,,2,,China
854419 -- Other,"11,772,851",3.70,3.70,1,,1,,China
854420 - Co-axial cable and other co-axial electric conductors,"233,553,677",3.70,3.70,1,,1,,China
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","93,837,279",3.70,3.70,1,,1,,China
854442 -- Fitted with connectors,"1,483,646,587",1.65,1.65,2,,1,,China
854449 -- Other,"368,228,961",2.96,2.96,5,,4,,China
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","18,134,422",3.70,3.70,2,,2,,China
854470 - Optical fibre cables,"203,943,382",0.00,0.00,1,,,,China
854511 -- Of a kind used for furnaces,"108,901,331",2.70,2.70,1,,1,,China
854519 -- Other,"85,290,343",2.70,2.70,1,,1,,China
854520 - Brushes,"6,606,448",2.70,2.70,1,,1,,China
854590 - Other,"5,428,842",2.20,2.20,2,,2,,China
854610 - Of glass,"2,172,758",3.70,3.70,1,,1,,China
854620 - Of ceramics,"35,512,432",4.70,4.70,1,,1,,China
854690 - Other,"31,225,477",3.70,3.70,2,,2,,China
854710 - Insulating fittings of ceramics,"7,485,519",4.70,4.70,1,,1,,China
854720 - Insulating fittings of plastics,"43,370,732",3.70,3.70,1,,1,,China
854790 - Other,"13,920,218",3.70,3.70,1,,1,,China
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","249,643",1.98,1.98,5,,3,,China
854890 - Other,"220,462,926",1.35,1.35,2,,1,,China
,2012,"97,296,343,183",3.09,3.09,500,,377,,China
850110 -Motors of an output not exceeding 37.5 W,"426,631,281",3.20,3.20,4,,4,,China
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"108,029,988",2.70,2.70,1,,1,,China
850131 -- Of an output not exceeding 750 W,"518,432,531",2.70,2.70,1,,1,,China
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"48,547,261",2.70,2.70,1,,1,,China
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"1,984,434",2.70,2.70,1,,1,,China
850134 -- Of an output exceeding 375 kW,"1,298,753",2.70,2.70,1,,1,,China
"850140 - Other AC motors, single-phase","226,506,857",2.70,2.70,2,,2,,China
850151 -- Of an output not exceeding 750 W,"59,953,456",2.70,2.70,1,,1,,China
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"286,000,254",2.70,2.70,3,,3,,China
850153 -- Of an output exceeding 75 kW,"65,934,406",2.70,2.70,4,,4,,China
850161 -- Of an output not exceeding 75 kVA,"8,421,530",2.70,2.70,2,,2,,China
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"5,913,008",2.70,2.70,1,,1,,China
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"11,493,509",2.70,2.70,1,,1,,China
850164 -- Of an output exceeding 750 kVA,"52,239,807",2.70,2.70,1,,1,,China
850211 -- Of an output not exceeding 75 kVA,"36,609,814",2.70,2.70,2,,2,,China
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"7,428,432",2.70,2.70,1,,1,,China
850213 -- Of an output exceeding 375 kVA,"11,896,388",2.70,2.70,3,,3,,China
850220 - Generating sets with spark-ignition internal combustion piston engines,"72,809,208",2.70,2.70,4,,4,,China
850231 -- Wind-powered,"151,868,985",2.70,2.70,1,,1,,China
850239 -- Other,"9,971,120",2.70,2.70,2,,2,,China
850240 - Electric rotary converters,"1,996,695",2.70,2.70,1,,1,,China
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"501,684,274",2.70,2.70,3,,3,,China
850410 - Ballasts for discharge lamps or tubes,"229,306,739",3.70,3.70,2,,2,,China
850421 -- Having a power handling capacity not exceeding 650 kVA,"8,247,518",3.70,3.70,1,,1,,China
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","1,653,225",3.70,3.70,2,,2,,China
"850423 -- Having a power handling capacity exceeding 10,000 kVA","8,762,082",3.70,3.70,1,,1,,China
850431 -- Having a power handling capacity not exceeding 1 kVA,"364,552,506",3.70,3.70,3,,3,,China
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"18,966,662",3.70,3.70,1,,1,,China
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"12,707,411",3.70,3.70,1,,1,,China
850434 -- Having a power handling capacity exceeding 500 kVA,"19,615,522",3.70,3.70,1,,1,,China
850440 - Static converters,"3,130,722,833",2.75,2.75,6,,5,,China
850450 - Other inductors,"391,127,653",1.85,1.85,2,,1,,China
850490 - Parts,"272,689,595",1.32,1.32,5,,3,,China
850511 -- Of metal,"555,832,420",2.20,2.20,1,,1,,China
850519 -- Other,"282,732,648",2.20,2.20,2,,2,,China
"850520 - Electro-magnetic couplings, clutches and brakes","8,738,050",2.20,2.20,1,,1,,China
"850590 - Other, including parts","95,931,639",1.93,1.93,3,,3,,China
850610 -Manganese dioxide,"227,508,521",4.70,4.70,4,,4,,China
850630 -Mercuric oxide,"1,130,308",4.70,4.70,1,,1,,China
850640 - Silver oxide,"4,591,914",4.70,4.70,1,,1,,China
850650 - Lithium,"75,452,940",4.70,4.70,3,,3,,China
850660 - Air-zinc,"11,276,724",4.70,4.70,1,,1,,China
850680 - Other primary cells and primary batteries,"66,247,842",2.35,2.35,2,,1,,China
850690 - Parts,"3,695,657",4.70,4.70,1,,1,,China
"850710 - Lead-acid, of a kind used for starting piston engines","151,733,461",3.70,3.70,2,,2,,China
850720 - Other lead-acid accumulators,"416,672,864",3.70,3.70,2,,2,,China
850730 - Nickel-cadmium,"64,174,590",2.60,2.60,2,,2,,China
850740 - Nickel-iron,"1,810,740",2.70,2.70,1,,1,,China
850750 - Nickel-metal hydride,"141,107,478",2.70,2.70,1,,1,,China
850760 - Lithium-ion,"400,091,276",2.70,2.70,1,,1,,China
850780 - Other accumulators,"149,093,846",2.70,2.70,1,,1,,China
850790 - Parts,"16,197,512",2.70,2.70,2,,2,,China
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","514,956,661",2.20,2.20,1,,1,,China
850819 -- Other,"466,153,952",1.70,1.70,1,,1,,China
850860 - Other vacuum cleaners,"33,921,879",1.70,1.70,1,,1,,China
850870 - Parts,"90,003,307",1.70,1.70,1,,1,,China
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"705,145,335",2.20,2.20,1,,1,,China
850980 - Other appliances,"350,775,528",2.20,2.20,1,,1,,China
850990 - Parts,"115,536,648",2.20,2.20,1,,1,,China
851010 - Shavers,"110,061,896",2.20,2.20,1,,1,,China
851020 - Hair clippers,"201,856,419",2.20,2.20,1,,1,,China
851030 - Hair-removing appliances,"32,651,373",2.20,2.20,1,,1,,China
851090 - Parts,"23,025,947",2.20,2.20,1,,1,,China
851110 - Sparking plugs,"5,711,964",3.20,3.20,1,,1,,China
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"8,089,312",3.20,3.20,1,,1,,China
851130 - Distributors; ignition coils,"36,440,694",3.20,3.20,1,,1,,China
851140 - Starter motors and dual purpose starter-generators,"68,813,510",3.20,3.20,1,,1,,China
851150 - Other generators,"38,308,826",3.20,3.20,1,,1,,China
851180 - Other equipment,"17,343,440",3.20,3.20,1,,1,,China
851190 - Parts,"122,263,790",3.20,3.20,1,,1,,China
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"75,043,862",2.70,2.70,1,,1,,China
851220 - Other lighting or visual signalling equipment,"123,352,086",2.70,2.70,1,,1,,China
851230 - Sound signalling equipment,"30,080,916",2.45,2.45,2,,2,,China
"851240 -Windscreen wipers, defrosters and demisters","48,578,517",2.70,2.70,1,,1,,China
851290 - Parts,"109,633,708",2.45,2.45,2,,2,,China
851310 - Lamps,"344,837,014",5.70,5.70,1,,1,,China
851390 - Parts,"4,858,855",5.70,5.70,1,,1,,China
851410 - Resistance heated furnaces and ovens,"7,156,851",2.20,2.20,2,,2,,China
851420 - Furnaces and ovens functioning by induction or dielectric loss,"1,859,987",2.20,2.20,2,,2,,China
851430 - Other furnaces and ovens,"3,414,100",2.20,2.20,1,,1,,China
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"2,706,911",2.20,2.20,1,,1,,China
851490 - Parts,"12,029,185",2.20,2.20,1,,1,,China
851511 -- Soldering irons and guns,"18,325,549",2.70,2.70,1,,1,,China
851519 -- Other,"9,147,892",2.70,2.70,1,,1,,China
851521 -- Fully or partly automatic,"2,537,686",2.70,2.70,1,,1,,China
851529 -- Other,"4,664,878",2.70,2.70,1,,1,,China
851531 -- Fully or partly automatic,"10,159,190",2.70,2.70,1,,1,,China
851539 -- Other,"46,178,627",2.70,2.70,3,,3,,China
851580 - Other machines and apparatus,"17,411,274",2.70,2.70,2,,2,,China
851590 - Parts,"60,394,460",2.70,2.70,1,,1,,China
851610 - Electric instantaneous or storage water heaters and immersion heaters,"248,613,078",2.70,2.70,2,,2,,China
851621 -- Storage heating radiators,"6,799,941",2.70,2.70,1,,1,,China
851629 -- Other,"414,361,039",2.70,2.70,4,,4,,China
851631 -- Hair dryers,"209,461,310",2.70,2.70,1,,1,,China
851632 -- Other hair-dressing apparatus,"279,031,330",2.70,2.70,1,,1,,China
851633 -- Hand-drying apparatus,"19,067,413",2.70,2.70,1,,1,,China
851640 - Electric smoothing irons,"280,478,014",2.70,2.70,1,,1,,China
851650 -Microwave ovens,"556,456,323",5.00,5.00,1,,1,,China
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","537,085,010",2.70,2.70,5,,5,,China
851671 -- Coffee or tea makers,"721,299,072",2.70,2.70,1,,1,,China
851672 -- Toasters,"197,665,860",2.70,2.70,1,,1,,China
851679 -- Other,"713,789,500",2.70,2.70,2,,2,,China
851680 - Electric heating resistors,"78,542,620",2.70,2.70,2,,2,,China
851690 - Parts,"297,329,377",2.70,2.70,1,,1,,China
851711 -- Line telephone sets with cordless handsets,"374,609,816",0.00,0.00,1,,,,China
851712 -- Telephones for cellular networks or for other wireless networks,"20,210,214,360",0.00,0.00,1,,,,China
851718 -- Other,"271,474,763",0.00,0.00,1,,,,China
851761 -- Base stations,"259,400,317",0.00,0.00,1,,,,China
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6,397,102,482",0.00,0.00,1,,,,China
851769 -- Other,"258,945,674",1.86,1.86,5,,1,,China
851770 - Parts,"4,443,537,952",2.15,2.15,4,,2,,China
851810 -Microphones and stands therefor,"88,007,901",1.25,1.25,2,,1,,China
"851821 -- Single loudspeakers, mounted in their enclosures","234,905,973",4.50,4.50,1,,1,,China
"851822 -- Multiple loudspeakers, mounted in the same enclosure","651,559,530",4.50,4.50,1,,1,,China
851829 -- Other,"320,664,779",1.50,1.50,2,,1,,China
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","913,820,536",1.00,1.00,2,,1,,China
851840 - Audio-frequency electric amplifiers,"173,990,524",3.75,3.75,2,,2,,China
851850 - Electric sound amplifier sets,"53,798,066",2.00,2.00,1,,1,,China
851890 - Parts,"140,381,954",2.00,2.00,1,,1,,China
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","1,690,527",6.67,6.67,3,,3,,China
851930 -Turntables (record-decks),"13,823,904",2.00,2.00,1,,1,,China
851950 -Telephone answering machines,"854,306",0.00,0.00,1,,,,China
"851981 -- Using magnetic, optical or semiconductor media","671,763,506",3.87,3.87,15,,12,,China
851989 -- Other,"80,307,060",3.38,3.38,4,,4,,China
852110 -Magnetic tape-type,"9,312,147",11.00,11.00,2,,2,,China
852190 - Other,"568,647,742",13.90,13.90,1,,1,,China
852210 - Pick-up cartridges,"134,694",4.00,4.00,1,,1,,China
852290 - Other,"297,923,175",1.60,1.60,5,,2,,China
852321 -- Cards incorporating a magnetic stripe,"4,158,513",3.50,3.50,1,,1,,China
852329 -- Other,"8,277,090",1.40,1.40,5,,2,,China
852341 -- Unrecorded,"57,311,915",0.00,0.00,3,,,,China
852349 -- Other,"22,890,548",1.94,1.94,9,,5,,China
852351 -- Solid-state non-volatile storage devices,"1,285,533,751",0.88,0.88,4,,1,,China
852352 -- «Smart cards»,"156,734,450",1.85,1.85,2,,1,,China
852359 -- Other,"13,594,185",0.88,0.88,4,,1,,China
852380 - Other,"11,960,332",0.88,0.88,4,,1,,China
852550 -Transmission apparatus,"27,029,701",3.60,3.60,1,,1,,China
852560 -Transmission apparatus incorporating reception apparatus,"114,905,789",0.00,0.00,1,,,,China
"852580 -Television cameras, digital cameras and video camera recorders","2,275,581,242",5.36,5.36,5,,4,,China
852610 - Radar apparatus,"11,161,181",3.70,3.70,1,,1,,China
852691 -- Radio navigational aid apparatus,"533,721,576",3.70,3.70,2,,2,,China
852692 -- Radio remote control apparatus,"59,584,469",3.70,3.70,1,,1,,China
852712 -- Pocket-size radio cassette-players,"1,236,900",12.00,12.00,2,,2,,China
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"343,398,456",12.00,12.00,3,,3,,China
852719 -- Other,"149,881,118",0.00,0.00,1,,,,China
852721 -- Combined with sound recording or reproducing apparatus,"114,320,816",12.67,12.67,6,,6,,China
852729 -- Other,"12,236,861",12.00,12.00,1,,1,,China
852791 -- Combined with sound recording or reproducing apparatus,"316,148,314",12.00,12.00,5,,5,,China
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"141,383,132",4.50,4.50,2,,1,,China
852799 -- Other,"93,071,990",9.00,9.00,1,,1,,China
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"5,529,167",0.00,0.00,1,,,,China
852849 -- Other,"4,642,416",14.00,14.00,2,,2,,China
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"2,745,576,197",0.00,0.00,1,,,,China
852859 -- Other,"305,655,344",14.00,14.00,3,,3,,China
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"35,135,183",0.00,0.00,1,,,,China
852869 -- Other,"782,108,341",5.33,5.33,3,,2,,China
852871 -- Not designed to incorporate a video display or screen,"1,230,487,996",5.60,5.60,5,,2,,China
"852872 -- Other, colour","563,743,488",14.00,14.00,6,,6,,China
"852873 -- Other, monochrome","6,868,869",2.00,2.00,1,,1,,China
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"193,716,488",3.86,3.86,7,,7,,China
852990 - Other,"4,579,920,433",2.67,2.67,6,,5,,China
853010 - Equipment for railways or tramways,"557,248",1.70,1.70,1,,1,,China
853080 - Other equipment,"7,883,823",1.70,1.70,1,,1,,China
853090 - Parts,"6,105,129",1.70,1.70,1,,1,,China
853110 - Burglar or fire alarms and similar apparatus,"215,771,843",2.20,2.20,2,,2,,China
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"858,791,476",0.00,0.00,3,,,,China
853180 - Other apparatus,"100,569,846",1.10,1.10,2,,1,,China
853190 - Parts,"202,024,524",1.10,1.10,2,,1,,China
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"5,611,598",0.00,0.00,1,,,,China
853221 -- Tantalum,"39,809,221",0.00,0.00,1,,,,China
853222 -- Aluminium electrolytic,"62,153,990",0.00,0.00,1,,,,China
"853223 -- Ceramic dielectric, single layer","3,732,357",0.00,0.00,1,,,,China
"853224 -- Ceramic dielectric, multilayer","50,539,754",0.00,0.00,1,,,,China
853225 -- Dielectric of paper or plastics,"55,760,312",0.00,0.00,1,,,,China
853229 -- Other,"39,696,057",0.00,0.00,1,,,,China
853230 -Variable or adjustable (pre-set) capacitors,"1,825,263",0.00,0.00,1,,,,China
853290 - Parts,"2,881,650",0.00,0.00,1,,,,China
"853310 - Fixed carbon resistors, composition or film types","7,672,580",0.00,0.00,1,,,,China
853321 -- For a power handling capacity not exceeding 20 W,"85,535,075",0.00,0.00,1,,,,China
853329 -- Other,"28,024,422",0.00,0.00,1,,,,China
853331 -- For a power handling capacity not exceeding 20 W,"1,201,456",0.00,0.00,1,,,,China
853339 -- Other,"817,616",0.00,0.00,1,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","104,739,877",0.00,0.00,2,,,,China
853390 - Parts,"10,931,244",0.00,0.00,1,,,,China
853400 Printed circuits.,"2,140,170,672",0.00,0.00,3,,,,China
853510 - Fuses,"3,951,258",2.70,2.70,1,,1,,China
853521 -- For a voltage of less than 72.5 kV,"3,701,410",2.70,2.70,1,,1,,China
853529 -- Other,"2,476,563",2.70,2.70,1,,1,,China
853530 - Isolating switches and make-and-break switches,"8,824,901",2.70,2.70,2,,2,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","30,817,937",2.70,2.70,1,,1,,China
853590 - Other,"35,366,963",2.70,2.70,1,,1,,China
853610 - Fuses,"44,080,880",2.30,2.30,3,,3,,China
853620 - Automatic circuit breakers,"135,849,414",2.30,2.30,2,,2,,China
853630 - Other apparatus for protecting electrical circuits,"100,496,344",2.30,2.30,3,,3,,China
853641 -- For a voltage not exceeding 60 V,"162,472,111",2.30,2.30,2,,2,,China
853649 -- Other,"75,621,649",2.30,2.30,1,,1,,China
853650 - Other switches,"464,552,866",1.31,1.31,7,,4,,China
853661 -- Lamp-holders,"45,173,490",2.30,2.30,2,,2,,China
853669 -- Other,"750,748,778",0.77,0.77,3,,1,,China
"853670 - Connectors for optical fibres, optical fibre bundles or cables","28,366,856",3.00,3.00,1,,1,,China
853690 - Other apparatus,"510,019,281",1.15,1.15,4,,2,,China
"853710 - For a voltage not exceeding 1,000 V","649,536,515",2.10,2.10,3,,3,,China
"853720 - For a voltage exceeding 1,000 V","10,467,766",2.10,2.10,2,,2,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","49,736,455",2.20,2.20,1,,1,,China
853890 - Other,"446,406,927",1.23,1.23,4,,2,,China
853910 - Sealed beam lamp units,"11,512,585",2.70,2.70,1,,1,,China
853921 -- Tungsten halogen,"237,459,697",2.70,2.70,3,,3,,China
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","85,228,551",2.70,2.70,2,,2,,China
853929 -- Other,"76,518,604",2.70,2.70,3,,3,,China
"853931 -- Fluorescent, hot cathode","471,341,288",2.70,2.70,2,,2,,China
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"71,817,740",2.70,2.70,2,,2,,China
853939 -- Other,"54,190,625",2.70,2.70,1,,1,,China
853941 -- Arc-lamps,"1,875,626",2.70,2.70,1,,1,,China
853949 -- Other,"24,512,870",2.70,2.70,1,,1,,China
853990 - Parts,"40,820,630",2.70,2.70,2,,2,,China
854011 -- Colour,"27,194",14.00,14.00,1,,1,,China
854012 -- Monochrome,"65,887",7.50,7.50,1,,1,,China
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"3,565,054",2.70,2.70,2,,2,,China
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","85,846",2.60,2.60,1,,1,,China
854060 - Other cathode-ray tubes,"90,977",2.60,2.60,1,,1,,China
854071 -- Magnetrons,"6,906,708",2.70,2.70,1,,1,,China
854079 -- Other,"276,748",2.70,2.70,1,,1,,China
854081 -- Receiver or amplifier valves and tubes,"3,668,913",2.70,2.70,1,,1,,China
854089 -- Other,"6,331,528",2.70,2.70,1,,1,,China
854091 -- Of cathode-ray tubes,"483,063",2.70,2.70,1,,1,,China
854099 -- Other,"335,644",2.70,2.70,1,,1,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","310,999,671",0.00,0.00,1,,,,China
854121 -- With a dissipation rate of less than 1 W,"98,651,812",0.00,0.00,1,,,,China
854129 -- Other,"197,588,891",0.00,0.00,1,,,,China
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","36,870,113",0.00,0.00,1,,,,China
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","10,303,454,751",0.00,0.00,2,,,,China
854150 - Other semiconductor devices,"33,426,596",0.00,0.00,1,,,,China
854160 -Mounted piezo-electric crystals,"138,953,338",0.00,0.00,1,,,,China
854190 - Parts,"74,627,726",0.00,0.00,1,,,,China
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","996,217,725",0.00,0.00,2,,,,China
854232 -- Memories,"248,410,404",0.00,0.00,9,,,,China
854233 -- Amplifiers,"60,232,536",0.00,0.00,1,,,,China
854239 -- Other,"450,082,391",0.00,0.00,2,,,,China
