Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
950890 - Other,"30,307",1.70,1.70,1,,,,South Africa
,2007,"6,051,498",2.12,2.12,66,,,,South Africa
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","1,317,311",2.09,2.09,18,,,,South Africa
950410 - Video games of a kind used with a television receiver,"837,170",0.00,0.00,1,,,,South Africa
950420 - Articles and accessories for billiards of all kinds,"7,976",0.00,0.00,2,,,,South Africa
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","279,774",0.00,0.00,4,,,,South Africa
950440 - Playing cards,"4,509",2.70,2.70,1,,,,South Africa
950490 - Other,"55,396",0.00,0.00,2,,,,South Africa
950510 - Articles for Christmas festivities,"75,240",1.35,1.35,2,,,,South Africa
950590 - Other,"380,245",2.70,2.70,1,,,,South Africa
950611 -- Skis,,3.70,3.70,4,,,,South Africa
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 -- Other,,2.70,2.70,1,,,,South Africa
950621 -- Sailboards,"62,892",2.70,2.70,1,,,,South Africa
950629 -- Other,"1,696,624",2.70,2.70,1,,,,South Africa
"950631 -- Clubs, complete","43,431",2.70,2.70,1,,,,South Africa
950632 -- Balls,"38,100",2.70,2.70,1,,,,South Africa
950639 -- Other,"151,550",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,South Africa
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,South Africa
950659 -- Other,"5,345",2.70,2.70,1,,,,South Africa
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,South Africa
950662 -- Inflatable,"1,631",2.70,2.70,2,,,,South Africa
950669 -- Other,"35,003",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached","2,234",1.80,1.80,3,,,,South Africa
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","148,877",2.70,2.70,2,,,,South Africa
950699 -- Other,"754,022",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"4,564",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","22,188",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"3,111",3.70,3.70,1,,,,South Africa
950790 - Other,"106,899",3.70,3.70,1,,,,South Africa
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,South Africa
950890 - Other,"17,405",1.70,1.70,1,,,,South Africa
,2006,"5,448,864",1.89,1.89,79,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","2,461",0.00,0.00,2,,,,South Africa
"950210 - Dolls, whether or not dressed","66,660",4.70,4.70,2,,,,South Africa
"950291 -- Garments and accessories therefor, footwear and headgear",,0.00,0.00,1,,,,South Africa
950299 -- Other,,0.00,0.00,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","9,430",0.00,0.00,2,,,,South Africa
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","162,688",0.00,0.00,2,,,,South Africa
950330 - Other construction sets and constructional toys,"772,370",1.57,1.57,3,,,,South Africa
950341 -- Stuffed,"178,559",4.70,4.70,1,,,,South Africa
950349 -- Other,"29,984",0.00,0.00,3,,,,South Africa
950350 - Toy musical instruments and apparatus,"8,023",0.00,0.00,1,,,,South Africa
950360 - Puzzles,"16,762",2.35,2.35,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","12,569",4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","4,382",2.35,2.35,2,,,,South Africa
950390 - Other,"282,083",1.76,1.76,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"438,355",0.00,0.00,1,,,,South Africa
950420 - Articles and accessories for billiards,"3,202",0.00,0.00,2,,,,South Africa
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","301,369",0.00,0.00,4,,,,South Africa
950440 - Playing cards,"1,168",2.70,2.70,1,,,,South Africa
950490 - Other,"178,722",0.00,0.00,2,,,,South Africa
950510 - Articles for Christmas festivities,"28,377",1.35,1.35,2,,,,South Africa
950590 - Other,"17,566",2.70,2.70,1,,,,South Africa
950611 -- Skis,264,3.70,3.70,4,,,,South Africa
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 -- Other,477,2.70,2.70,1,,,,South Africa
950621 -- Sailboards,"36,714",2.70,2.70,1,,,,South Africa
950629 -- Other,"1,458,153",2.70,2.70,1,,,,South Africa
"950631 -- Clubs, complete","4,796",2.70,2.70,1,,,,South Africa
950632 -- Balls,"7,395",2.70,2.70,1,,,,South Africa
950639 -- Other,"21,395",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,"3,616",2.70,2.70,2,,,,South Africa
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,South Africa
950659 -- Other,"1,431",2.70,2.70,1,,,,South Africa
950661 -- Lawn-tennis balls,"1,569",2.70,2.70,1,,,,South Africa
950662 -- Inflatable,"38,120",2.70,2.70,2,,,,South Africa
950669 -- Other,"5,010",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached","4,570",1.80,1.80,3,,,,South Africa
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","268,410",2.70,2.70,2,,,,South Africa
950699 -- Other,"705,559",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"22,337",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","8,463",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"10,873",3.70,3.70,1,,,,South Africa
950790 - Other,"97,359",3.70,3.70,1,,,,South Africa
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,South Africa
950890 - Other,"237,622",1.70,1.70,1,,,,South Africa
,2005,"5,577,561",1.89,1.89,79,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","30,891",0.00,0.00,2,,,,South Africa
"950210 - Dolls, whether or not dressed","83,019",4.70,4.70,2,,,,South Africa
"950291 -- Garments and accessories therefor, footwear and headgear","30,008",0.00,0.00,1,,,,South Africa
950299 -- Other,,0.00,0.00,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","19,682",0.00,0.00,2,,,,South Africa
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","36,340",0.00,0.00,2,,,,South Africa
950330 - Other construction sets and constructional toys,"17,753",1.57,1.57,3,,,,South Africa
950341 -- Stuffed,"24,459",4.70,4.70,1,,,,South Africa
950349 -- Other,"32,633",0.00,0.00,3,,,,South Africa
950350 - Toy musical instruments and apparatus,"9,244",0.00,0.00,1,,,,South Africa
950360 - Puzzles,"15,054",2.35,2.35,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","6,942",4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","18,114",2.35,2.35,2,,,,South Africa
950390 - Other,"218,240",1.76,1.76,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"585,473",0.00,0.00,1,,,,South Africa
950420 - Articles and accessories for billiards,"36,950",0.00,0.00,2,,,,South Africa
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","366,213",0.00,0.00,4,,,,South Africa
950440 - Playing cards,"12,155",2.70,2.70,1,,,,South Africa
950490 - Other,"59,406",0.00,0.00,2,,,,South Africa
950510 - Articles for Christmas festivities,"81,862",1.35,1.35,2,,,,South Africa
950590 - Other,"39,065",2.70,2.70,1,,,,South Africa
950611 -- Skis,"4,043",3.70,3.70,4,,,,South Africa
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 -- Other,,2.70,2.70,1,,,,South Africa
950621 -- Sailboards,"102,240",2.70,2.70,1,,,,South Africa
950629 -- Other,"1,439,884",2.70,2.70,1,,,,South Africa
"950631 -- Clubs, complete","16,758",2.70,2.70,1,,,,South Africa
950632 -- Balls,"10,450",2.70,2.70,1,,,,South Africa
950639 -- Other,"39,973",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,South Africa
"950651 -- Lawn-tennis rackets, whether or not strung",174,4.70,4.70,1,,,,South Africa
950659 -- Other,"2,662",2.70,2.70,1,,,,South Africa
950661 -- Lawn-tennis balls,"2,886",2.70,2.70,1,,,,South Africa
950662 -- Inflatable,"43,743",2.70,2.70,2,,,,South Africa
950669 -- Other,187,1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",162,1.80,1.80,3,,,,South Africa
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","582,811",2.70,2.70,2,,,,South Africa
950699 -- Other,"1,396,801",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"2,787",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","2,152",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"29,000",3.70,3.70,1,,,,South Africa
950790 - Other,"120,839",3.70,3.70,1,,,,South Africa
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,South Africa
950890 - Other,"56,507",1.70,1.70,1,,,,South Africa
,2004,"6,658,896",1.89,1.89,79,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","5,088",0.00,0.00,2,,,,South Africa
"950210 - Dolls, whether or not dressed","9,541",4.70,4.70,2,,,,South Africa
"950291 -- Garments and accessories therefor, footwear and headgear",,0.00,0.00,1,,,,South Africa
950299 -- Other,,0.00,0.00,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","15,934",0.00,0.00,2,,,,South Africa
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","19,741",0.00,0.00,2,,,,South Africa
950330 - Other construction sets and constructional toys,"137,799",1.57,1.57,3,,,,South Africa
950341 -- Stuffed,"42,293",4.70,4.70,1,,,,South Africa
950349 -- Other,"45,328",0.00,0.00,3,,,,South Africa
950350 - Toy musical instruments and apparatus,"9,180",0.00,0.00,1,,,,South Africa
950360 - Puzzles,"5,112",2.35,2.35,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","4,988",4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor",697,2.35,2.35,2,,,,South Africa
950390 - Other,"298,598",1.76,1.76,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"553,909",0.00,0.00,1,,,,South Africa
950420 - Articles and accessories for billiards,"53,761",0.00,0.00,2,,,,South Africa
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","625,246",0.00,0.00,4,,,,South Africa
950440 - Playing cards,,2.70,2.70,1,,,,South Africa
950490 - Other,"178,425",0.00,0.00,2,,,,South Africa
950510 - Articles for Christmas festivities,"101,975",1.35,1.35,2,,,,South Africa
950590 - Other,"124,962",2.70,2.70,1,,,,South Africa
950611 -- Skis,"7,725",3.70,3.70,4,,,,South Africa
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 -- Other,"33,436",2.70,2.70,1,,,,South Africa
950621 -- Sailboards,"48,823",2.70,2.70,1,,,,South Africa
950629 -- Other,"1,290,920",2.70,2.70,1,,,,South Africa
"950631 -- Clubs, complete","24,194",2.70,2.70,1,,,,South Africa
950632 -- Balls,"35,140",2.70,2.70,1,,,,South Africa
950639 -- Other,"92,136",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,South Africa
"950651 -- Lawn-tennis rackets, whether or not strung","30,388",4.70,4.70,1,,,,South Africa
950659 -- Other,,2.70,2.70,1,,,,South Africa
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,South Africa
950662 -- Inflatable,"19,280",2.70,2.70,2,,,,South Africa
950669 -- Other,,1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,704",1.80,1.80,3,,,,South Africa
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","103,144",2.70,2.70,2,,,,South Africa
950699 -- Other,"2,255,104",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"7,115",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","9,006",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"5,996",3.70,3.70,1,,,,South Africa
950790 - Other,"295,625",3.70,3.70,1,,,,South Africa
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,South Africa
950890 - Other,"166,583",1.70,1.70,1,,,,South Africa
,2003,"5,793,486",2.19,2.19,79,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","6,131",1.10,1.10,2,,,,South Africa
"950210 - Dolls, whether or not dressed","13,427",4.70,4.70,2,,,,South Africa
"950291 -- Garments and accessories therefor, footwear and headgear",,0.70,0.70,1,,,,South Africa
950299 -- Other,,0.70,0.70,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","61,741",0.80,0.80,2,,,,South Africa
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","62,420",0.80,0.80,2,,,,South Africa
950330 - Other construction sets and constructional toys,"30,192",2.17,2.17,3,,,,South Africa
950341 -- Stuffed,"105,779",4.70,4.70,1,,,,South Africa
950349 -- Other,"56,854",0.87,0.87,3,,,,South Africa
950350 - Toy musical instruments and apparatus,"3,314",0.80,0.80,1,,,,South Africa
950360 - Puzzles,"4,604",2.85,2.85,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits",283,4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","1,278",2.75,2.75,2,,,,South Africa
950390 - Other,"272,212",2.26,2.26,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"413,872",0.60,0.60,1,,,,South Africa
950420 - Articles and accessories for billiards,"178,843",0.60,0.60,2,,,,South Africa
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","1,035,693",0.60,0.60,4,,,,South Africa
950440 - Playing cards,894,2.70,2.70,1,,,,South Africa
950490 - Other,"155,020",0.60,0.60,2,,,,South Africa
950510 - Articles for Christmas festivities,"80,032",1.65,1.65,2,,,,South Africa
950590 - Other,"91,537",2.70,2.70,1,,,,South Africa
950611 -- Skis,"4,072",3.70,3.70,4,,,,South Africa
950612 -- Ski-fastenings (ski-bindings),"2,081",3.70,3.70,1,,,,South Africa
950619 -- Other,"45,282",2.70,2.70,1,,,,South Africa
950621 -- Sailboards,"86,356",2.70,2.70,1,,,,South Africa
950629 -- Other,"1,033,215",2.70,2.70,1,,,,South Africa
"950631 -- Clubs, complete","34,490",2.70,2.70,1,,,,South Africa
950632 -- Balls,"7,783",2.70,2.70,1,,,,South Africa
950639 -- Other,"78,528",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,South Africa
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,South Africa
950659 -- Other,"1,075",2.70,2.70,1,,,,South Africa
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,South Africa
950662 -- Inflatable,"5,927",2.70,2.70,2,,,,South Africa
950669 -- Other,"1,380",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,South Africa
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","117,170",2.70,2.70,2,,,,South Africa
950699 -- Other,"1,324,963",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"2,047",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","27,081",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"1,493",3.70,3.70,1,,,,South Africa
950790 - Other,"412,051",3.70,3.70,1,,,,South Africa
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,South Africa
950890 - Other,"34,366",1.70,1.70,1,,,,South Africa
,2002,"4,829,009",2.48,2.48,79,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","3,707",2.10,2.10,2,,,,South Africa
"950210 - Dolls, whether or not dressed","21,233",4.70,4.70,2,,,,South Africa
"950291 -- Garments and accessories therefor, footwear and headgear",,1.40,1.40,1,,,,South Africa
950299 -- Other,"1,286",1.40,1.40,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","30,321",1.60,1.60,2,,,,South Africa
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","72,843",1.60,1.60,2,,,,South Africa
950330 - Other construction sets and constructional toys,"102,304",2.73,2.73,3,,,,South Africa
950341 -- Stuffed,"15,303",4.70,4.70,1,,,,South Africa
950349 -- Other,"117,692",1.70,1.70,3,,,,South Africa
950350 - Toy musical instruments and apparatus,898,1.60,1.60,1,,,,South Africa
950360 - Puzzles,"32,733",3.30,3.30,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","16,750",4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","75,728",3.15,3.15,2,,,,South Africa
950390 - Other,"226,834",2.76,2.76,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"374,734",1.10,1.10,1,,,,South Africa
950420 - Articles and accessories for billiards,"18,234",1.10,1.10,2,,,,South Africa
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","133,212",1.10,1.10,4,,,,South Africa
950440 - Playing cards,"8,096",2.70,2.70,1,,,,South Africa
950490 - Other,"166,097",1.10,1.10,2,,,,South Africa
950510 - Articles for Christmas festivities,"819,464",1.95,1.95,2,,,,South Africa
950590 - Other,"5,816",2.70,2.70,1,,,,South Africa
950611 -- Skis,"4,757",3.70,3.70,4,,,,South Africa
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 -- Other,"2,043",2.70,2.70,1,,,,South Africa
950621 -- Sailboards,"138,593",2.70,2.70,1,,,,South Africa
950629 -- Other,"884,231",2.70,2.70,1,,,,South Africa
"950631 -- Clubs, complete","12,957",2.70,2.70,1,,,,South Africa
950632 -- Balls,"4,360",2.70,2.70,1,,,,South Africa
950639 -- Other,"73,884",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,"1,438",2.70,2.70,2,,,,South Africa
"950651 -- Lawn-tennis rackets, whether or not strung","1,135",4.70,4.70,1,,,,South Africa
950659 -- Other,690,2.70,2.70,1,,,,South Africa
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,South Africa
950662 -- Inflatable,"3,339",2.70,2.70,2,,,,South Africa
950669 -- Other,"47,657",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,South Africa
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","229,274",2.70,2.70,2,,,,South Africa
950699 -- Other,"805,316",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"23,956",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","49,540",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"15,038",3.70,3.70,1,,,,South Africa
950790 - Other,"259,567",3.70,3.70,1,,,,South Africa
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,South Africa
950890 - Other,"27,948",1.70,1.70,1,,,,South Africa
,2001,"3,142,160",2.79,2.79,78,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","1,030",3.20,3.20,2,,,,South Africa
"950210 - Dolls, whether or not dressed","19,835",4.70,4.70,2,,,,South Africa
"950291 - - Garments and accessories therefor, footwear and headgear",,2.10,2.10,1,,,,South Africa
950299 - - Other,224,2.10,2.10,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","4,916",2.40,2.40,2,,,,South Africa
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","16,979",2.40,2.40,2,,,,South Africa
950330 - Other construction sets and constructional toys,"16,576",3.30,3.30,3,,,,South Africa
950341 - - Stuffed,"6,018",4.70,4.70,1,,,,South Africa
950349 - - Other,"72,741",2.53,2.53,3,,,,South Africa
950350 - Toy musical instruments and apparatus,,2.40,2.40,1,,,,South Africa
950360 - Puzzles,"35,972",3.75,3.75,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","1,334",4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","18,376",3.55,3.55,2,,,,South Africa
950390 - Other,"97,009",3.26,3.26,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"195,030",1.70,1.70,1,,,,South Africa
950420 - Articles and accessories for billiards,"1,021",1.70,1.70,2,,,,South Africa
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","284,365",1.70,1.70,4,,,,South Africa
950440 - Playing cards,"6,519",2.70,2.70,1,,,,South Africa
950490 - Other,"63,338",1.70,1.70,2,,,,South Africa
950510 - Articles for Christmas festivities,"8,400",2.30,2.30,2,,,,South Africa
950590 - Other,"4,889",2.70,2.70,1,,,,South Africa
950611 - - Skis,"3,098",3.70,3.70,4,,,,South Africa
950612 - - Ski-fastenings (ski-bindings),"1,057",3.70,3.70,1,,,,South Africa
950619 - - Other,"4,012",2.70,2.70,1,,,,South Africa
950621 - - Sailboards,"34,647",2.70,2.70,1,,,,South Africa
950629 - - Other,"530,644",2.70,2.70,1,,,,South Africa
"950631 - - Clubs, complete","1,594",2.70,2.70,1,,,,South Africa
950632 - - Balls,269,2.70,2.70,1,,,,South Africa
950639 - - Other,"40,951",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,63,2.70,2.70,2,,,,South Africa
"950651 - - Lawn-tennis rackets, whether or not strung","17,373",4.70,4.70,1,,,,South Africa
950659 - - Other,"8,803",2.70,2.70,1,,,,South Africa
950661 - - Lawn-tennis balls,"20,131",2.70,2.70,1,,,,South Africa
950662 - - Inflatable,"3,045",2.70,2.70,2,,,,South Africa
950669 - - Other,"45,321",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached","7,674",1.80,1.80,3,,,,South Africa
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","272,258",2.70,2.70,2,,,,South Africa
950699 - - Other,"1,088,099",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"6,233",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","29,444",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"7,236",3.70,3.70,1,,,,South Africa
950790 - Other,"163,097",3.70,3.70,1,,,,South Africa
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,543",1.70,1.70,1,,,,South Africa
,2000,"3,212,461",3.07,3.07,76,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","1,014",4.20,4.20,2,,,,South Africa
"950210 - Dolls, whether or not dressed","6,242",4.70,4.70,2,,,,South Africa
"950291 - - Garments and accessories therefor, footwear and headgear",,2.80,2.80,1,,,,South Africa
950299 - - Other,28,2.80,2.80,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","22,551",3.20,3.20,2,,,,South Africa
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","3,817",3.20,3.20,2,,,,South Africa
950330 - Other construction sets and constructional toys,"13,230",3.87,3.87,3,,,,South Africa
950341 - - Stuffed,"7,781",4.70,4.70,1,,,,South Africa
950349 - - Other,"3,577",3.37,3.37,3,,,,South Africa
950350 - Toy musical instruments and apparatus,544,3.20,3.20,1,,,,South Africa
950360 - Puzzles,"3,061",4.20,4.20,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","3,568",3.95,3.95,2,,,,South Africa
950390 - Other,"157,448",3.76,3.76,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"1,401",2.20,2.20,1,,,,South Africa
950420 - Articles and accessories for billiards,"7,800",2.20,2.20,2,,,,South Africa
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","201,950",2.20,2.20,4,,,,South Africa
950440 - Playing cards,"3,393",2.70,2.70,1,,,,South Africa
950490 - Other,"176,532",2.20,2.20,2,,,,South Africa
950510 - Articles for Christmas festivities,"94,794",2.60,2.60,2,,,,South Africa
950590 - Other,"33,743",2.70,2.70,1,,,,South Africa
950611 - - Skis,"1,908",3.70,3.70,3,,,,South Africa
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 - - Other,230,2.70,2.70,1,,,,South Africa
950621 - - Sailboards,"19,905",2.70,2.70,1,,,,South Africa
950629 - - Other,"389,186",2.70,2.70,1,,,,South Africa
"950631 - - Clubs, complete","23,832",2.70,2.70,1,,,,South Africa
950632 - - Balls,"1,650",2.70,2.70,1,,,,South Africa
950639 - - Other,"11,810",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,South Africa
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,South Africa
950659 - - Other,"23,251",2.70,2.70,1,,,,South Africa
950661 - - Lawn-tennis balls,"116,385",2.70,2.70,1,,,,South Africa
950662 - - Inflatable,"2,406",2.70,2.70,2,,,,South Africa
950669 - - Other,"77,480",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,South Africa
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","553,190",2.70,2.70,1,,,,South Africa
950699 - - Other,"858,720",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"2,628",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","73,939",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"21,555",3.70,3.70,1,,,,South Africa
950790 - Other,"134,658",3.70,3.70,1,,,,South Africa
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","157,255",1.70,1.70,1,,,,South Africa
,1999,"4,384,747",3.38,3.38,76,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,5.30,5.30,2,,,,South Africa
"950210 - Dolls, whether or not dressed","13,120",4.70,4.70,2,,,,South Africa
"950291 - - Garments and accessories therefor, footwear and headgear",,3.50,3.50,1,,,,South Africa
950299 - - Other,,3.50,3.50,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","7,716",4.00,4.00,2,,,,South Africa
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","13,397",4.00,4.00,2,,,,South Africa
950330 - Other construction sets and constructional toys,"7,620",4.40,4.40,3,,,,South Africa
950341 - - Stuffed,"20,783",4.70,4.70,1,,,,South Africa
950349 - - Other,"44,315",4.17,4.17,3,,,,South Africa
950350 - Toy musical instruments and apparatus,,4.00,4.00,1,,,,South Africa
950360 - Puzzles,"25,216",4.60,4.60,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits",991,4.70,4.70,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","141,131",4.35,4.35,2,,,,South Africa
950390 - Other,"104,638",4.26,4.26,8,,,,South Africa
