Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"114,614",7.40,7.40,6,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,"27,035",8.30,8.30,2,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,7.01,7.01,7,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,"190,642",4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,,4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,"14,113",4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,"21,787",5.56,5.56,5,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","58,753",7.27,7.27,7,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","2,418",3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,"120,677",5.56,5.56,5,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"16,370",3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,"2,468,873",8.30,8.30,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,"1,128",7.03,7.03,9,,,,"Saudi Arabia, Kingdom of"
391990 - Other,"1,048",7.43,7.43,6,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"427,751",6.23,6.23,8,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,"1,101",8.30,8.30,5,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,,8.30,8.30,4,,,,"Saudi Arabia, Kingdom of"
392042 - - Flexible,"16,173",8.30,8.30,4,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,,4.15,4.15,2,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,,8.50,8.50,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,"42,482",4.25,4.25,4,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,"24,438",8.50,8.50,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
392092 - - Of polyamides,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392093 - - Of amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392094 - - Of phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392099 - - Of other plastics,,3.04,3.04,7,,,,"Saudi Arabia, Kingdom of"
392111 - - Of polymers of styrene,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
392112 - - Of polymers of vinyl chloride,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
392113 - - Of polyurethanes,"3,555",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392119 - - Of other plastics,,8.30,8.30,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,"1,363,544",7.14,7.14,9,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths and wash-basins","36,527",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,"1,791",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392321 - - Of polymers of ethylene,"142,545",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392329 - - Of other plastics,"1,415",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","98,872",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports","1,889",5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392390 - Other,"2,292",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,"301,424",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392490 - Other,"2,875",6.50,6.50,3,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,"23,677",6.50,6.50,3,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,"2,284",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392620 - Articles of apparel and clothing accessories (including gloves),,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"397,242",4.88,4.88,4,,,,"Saudi Arabia, Kingdom of"
,2000,"270,374,915",6.40,6.40,267,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"85,824,354",8.90,8.90,2,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"102,182,289",4.45,4.45,2,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"48,277,204",2.97,2.97,3,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"2,740,725",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,,2.97,2.97,3,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,"1,316,314",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,"8,782,057",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,"256,713",2.97,2.97,3,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","1,731,646",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,"3,264",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,,4.45,4.45,2,,,,"Saudi Arabia, Kingdom of"
390490 - Other,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,"1,383",8.70,8.70,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,"65,697",8.70,8.70,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,,8.70,8.70,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,,4.45,4.45,2,,,,"Saudi Arabia, Kingdom of"
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
390690 - Other,,1.99,1.99,7,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,"4,398",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,5.20,5.20,5,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,"50,660",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,"40,547",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390760 - Polyethylene terephthalate,"10,704,369",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
390791 - - Unsaturated,"455,547",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
390799 - - Other,,3.25,3.25,4,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,"1,116",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,3.15,3.15,6,,,,"Saudi Arabia, Kingdom of"
391211 - - Non-plasticised,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391212 - - Plasticised,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,7.60,7.60,3,,,,"Saudi Arabia, Kingdom of"
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391239 - - Other,,4.33,4.33,3,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,6.45,6.45,2,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
391390 - Other,"1,226",8.15,8.15,4,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,"1,438",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,"3,669",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"43,635",7.70,7.70,6,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,"3,439",7.19,7.19,7,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,157,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,"159,172",5.13,5.13,3,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,"13,967",5.13,5.13,3,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,"113,472",5.13,5.13,3,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,"11,497",5.68,5.68,5,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","67,071",7.53,7.53,7,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",37,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,"135,423",5.68,5.68,5,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"31,632",3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,"176,662",8.90,8.90,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,"61,226",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,"117,427",7.23,7.23,9,,,,"Saudi Arabia, Kingdom of"
391990 - Other,"124,683",7.73,7.73,6,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"3,632,293",6.68,6.68,8,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,"113,214",8.90,8.90,5,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,,8.90,8.90,4,,,,"Saudi Arabia, Kingdom of"
392042 - - Flexible,"9,376",8.90,8.90,4,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,,4.45,4.45,2,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,,9.10,9.10,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,,4.55,4.55,4,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,"46,401",9.10,9.10,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
392092 - - Of polyamides,608,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392093 - - Of amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392094 - - Of phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392099 - - Of other plastics,"5,891",3.13,3.13,7,,,,"Saudi Arabia, Kingdom of"
392111 - - Of polymers of styrene,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
392112 - - Of polymers of vinyl chloride,"28,248",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
392113 - - Of polyurethanes,,6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392119 - - Of other plastics,"243,843",8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,"1,290,702",7.34,7.34,9,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths and wash-basins","5,006",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392321 - - Of polymers of ethylene,"163,911",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392329 - - Of other plastics,"26,165",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","166,253",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","17,471",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392390 - Other,"442,825",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,"173,813",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392490 - Other,"1,088",6.50,6.50,3,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",996,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,"83,592",6.50,6.50,3,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,"5,043",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392620 - Articles of apparel and clothing accessories (including gloves),,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"414,060",4.88,4.88,4,,,,"Saudi Arabia, Kingdom of"
,1999,"252,649,913",6.63,6.63,266,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"85,967,707",9.50,9.50,2,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"90,725,370",4.75,4.75,2,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"40,433,549",3.17,3.17,3,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"1,402,204",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,,3.17,3.17,3,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,"2,354,787",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,"9,110,745",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"21,518",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,"83,344",3.17,3.17,3,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","5,377,275",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,,4.75,4.75,2,,,,"Saudi Arabia, Kingdom of"
390490 - Other,"8,569",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,,9.30,9.30,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,"33,817",9.30,9.30,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,,9.30,9.30,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,,4.75,4.75,2,,,,"Saudi Arabia, Kingdom of"
390610 - Polymethyl methacrylate,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
390690 - Other,,2.07,2.07,7,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,5.20,5.20,5,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,"15,806",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390760 - Polyethylene terephthalate,"8,067,347",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390791 - - Unsaturated,"114,273",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
390799 - - Other,,3.25,3.25,4,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","30,822",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,"225,082",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,139,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,3.25,3.25,6,,,,"Saudi Arabia, Kingdom of"
391211 - - Non-plasticised,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391212 - - Plasticised,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,7.93,7.93,3,,,,"Saudi Arabia, Kingdom of"
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391239 - - Other,,4.33,4.33,3,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,6.45,6.45,2,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
391390 - Other,,8.60,8.60,4,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,"65,492",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,"17,894",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"17,521",8.00,8.00,6,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,7.36,7.36,7,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,"193,578",5.33,5.33,3,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,"108,369",5.33,5.33,3,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,330,5.80,5.80,5,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","1,982",7.79,7.79,7,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,"143,838",5.80,5.80,5,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"62,924",3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,"119,144",9.50,9.50,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,"76,321",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,"25,152",7.44,7.44,9,,,,"Saudi Arabia, Kingdom of"
391990 - Other,863,8.05,8.05,6,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"5,560,824",7.13,7.13,8,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,853,9.50,9.50,5,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,"6,970",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,"11,073",9.50,9.50,4,,,,"Saudi Arabia, Kingdom of"
