Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950291 -- Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950299 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950341 -- Stuffed,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950349 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor","6,098",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950611 -- Skis,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950619 -- Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950621 -- Sailboards,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950629 -- Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950631 -- Clubs, complete",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950632 -- Balls,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950639 -- Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950651 -- Lawn-tennis rackets, whether or not strung",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950659 -- Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950661 -- Lawn-tennis balls,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950662 -- Inflatable,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950669 -- Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950699 -- Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950810 - Travelling circuses and travelling menageries,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950890 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
,2001,"3,381",29.88,29.88,43,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,"3,381",25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,25.00,25.00,1,,,,"Saudi Arabia, Kingdom of"
,2000,455,33.13,33.13,43,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",371,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,84,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
,1999,"50,630",27.50,27.50,43,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed","2,209",27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","4,995",27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,"6,399",27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,"7,586",27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,183,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,"1,888",27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,"27,370",27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,27.50,27.50,1,,,,"Saudi Arabia, Kingdom of"
,1998,"17,768",30.00,30.00,43,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed","3,732",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,172,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,331,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor","10,326",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,"2,794",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",412,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
,1997,"31,123",30.00,30.00,43,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","2,002",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,"1,313",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,"3,828",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,"23,980",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
,1996,"8,170",32.00,32.00,43,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,"4,518",32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,"3,651",32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950390 - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
