Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,001,907",2.70,2.70,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,"30,353",2.70,2.70,1,,,,China
871639 -- Other,"6,330,813",2.70,2.70,4,,,,China
871640 - Other trailers and semi-trailers,"37,787,684",2.70,2.70,1,,,,China
871680 - Other vehicles,"220,820,291",1.70,1.70,1,,,,China
871690 - Parts,"368,745,630",1.70,1.70,4,,,,China
,2014,"6,635,034,027",6.29,6.29,184,,171,,China
870110 - Pedestrian controlled tractors,"3,459,580",3.00,3.00,1,,1,,China
870120 - Road tractors for semi-trailers,"79,574",16.00,16.00,2,,2,,China
870130 -Track-laying tractors,"195,216",0.00,0.00,1,,,,China
870190 - Other,"78,113,606",0.88,0.88,8,,1,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"42,967,992",13.00,13.00,4,,4,,China
870290 - Other,"6,937,028",12.40,12.40,5,,5,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"35,010,812",7.50,7.50,2,,2,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","56,518,279",10.00,10.00,2,,2,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","93,799,137",10.00,10.00,2,,2,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","22,867,425",10.00,10.00,3,,3,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","837,883",10.00,10.00,2,,2,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","456,166",10.00,10.00,2,,2,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","6,437,085",10.00,10.00,3,,3,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","507,108",10.00,10.00,3,,3,,China
870390 - Other,"12,946,203",10.00,10.00,2,,2,,China
870410 - Dumpers designed for off-highway use,"4,459,891",0.00,0.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"415,077",13.50,13.50,5,,5,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"564,897",15.83,15.83,3,,3,,China
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,3,,China
870431 -- g.v.w. not exceeding 5 tonnes,"3,662,739",13.50,13.50,5,,5,,China
870432 -- g.v.w. exceeding 5 tonnes,"50,592",15.83,15.83,3,,3,,China
870490 - Other,"10,352,469",10.00,10.00,1,,1,,China
870510 - Crane lorries,"294,072",3.70,3.70,1,,1,,China
870520 -Mobile drilling derricks,"598,620",3.70,3.70,1,,1,,China
870530 - Fire fighting vehicles,"414,425",3.70,3.70,1,,1,,China
870540 - Concrete-mixer lorries,"175,364",3.70,3.70,1,,1,,China
870590 - Other,"5,613,946",3.70,3.70,2,,2,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","352,824",9.88,9.88,4,,4,,China
870710 - For the vehicles of heading 87.03,"13,569,549",4.50,4.50,2,,2,,China
870790 - Other,"1,295,213",4.50,4.50,2,,2,,China
870810 - Bumpers and parts thereof,"29,217,902",3.75,3.75,2,,2,,China
870821 -- Safety seat belts,"25,408,434",3.75,3.75,2,,2,,China
870829 -- Other,"320,897,546",3.75,3.75,2,,2,,China
870830 - Brakes and servo-brakes; parts thereof,"891,846,552",4.00,4.00,3,,3,,China
870840 - Gear boxes and parts thereof,"143,208,579",3.88,3.88,4,,4,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","119,966,874",4.00,4.00,5,,5,,China
870870 - Road wheels and parts and accessories thereof,"188,304,624",3.75,3.75,4,,4,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"253,554,347",3.80,3.80,5,,5,,China
870891 -- Radiators and parts thereof,"148,260,742",3.88,3.88,4,,4,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"122,195,084",3.88,3.88,4,,4,,China
870893 -- Clutches and parts thereof,"83,779,226",3.75,3.75,2,,2,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","91,892,537",3.88,3.88,4,,4,,China
870895 -- Safety airbags with inflater system; parts thereof,"42,470,902",3.67,3.67,3,,3,,China
870899 -- Other,"590,579,851",3.67,3.67,3,,3,,China
870911 -- Electrical,"1,310,278",3.00,3.00,2,,2,,China
870919 -- Other,"3,958,339",3.00,3.00,2,,2,,China
870990 - Parts,"10,889,053",3.50,3.50,1,,1,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","8,527",1.70,1.70,1,,1,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"168,349,293",8.00,8.00,1,,1,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"153,017,422",8.00,8.00,3,,3,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"4,405,405",6.00,6.00,2,,2,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,537,552",6.00,6.00,1,,1,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"541,497",6.00,6.00,1,,1,,China
871190 - Other,"219,304,980",6.00,6.00,2,,2,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","31,873,502",14.50,14.50,2,,2,,China
871310 - Not mechanically propelled,"111,418,314",0.00,0.00,1,,,,China
871390 - Other,"23,781,547",0.00,0.00,1,,,,China
871410 - Of motorcycles (including mopeds),"152,334,698",3.70,3.70,6,,6,,China
871420 - Of carriages for disabled persons,"82,272,428",0.00,0.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","529,164,550",4.70,4.70,3,,3,,China
871492 -- Wheel rims and spokes,"28,913,312",4.70,4.70,2,,2,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","47,710,856",4.70,4.70,1,,1,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","46,479,934",4.70,4.70,2,,2,,China
871495 -- Saddles,"18,819,650",4.70,4.70,1,,1,,China
"871496 -- Pedals and crank-gear, and parts thereof","45,666,487",4.70,4.70,3,,3,,China
871499 -- Other,"275,270,828",4.70,4.70,4,,4,,China
871500 Baby carriages and parts thereof.,"517,861,256",2.70,2.70,2,,2,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","234,139",2.70,2.70,2,,2,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,376,468",2.70,2.70,1,,1,,China
871631 -- Tanker trailers and tanker semi-trailers,"1,367",2.70,2.70,1,,1,,China
871639 -- Other,"7,229,986",2.70,2.70,4,,4,,China
871640 - Other trailers and semi-trailers,"39,918,392",2.70,2.70,1,,1,,China
871680 - Other vehicles,"240,514,435",1.70,1.70,1,,1,,China
871690 - Parts,"416,333,561",1.70,1.70,4,,4,,China
,2013,"5,976,367,197",6.37,6.37,179,,166,,China
870110 - Pedestrian controlled tractors,"3,175,392",3.00,3.00,1,,1,,China
870120 - Road tractors for semi-trailers,"91,009",16.00,16.00,2,,2,,China
870130 -Track-laying tractors,"411,315",0.00,0.00,1,,,,China
870190 - Other,"56,111,218",0.88,0.88,8,,1,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"28,659,203",13.00,13.00,4,,4,,China
870290 - Other,"6,114,236",12.40,12.40,5,,5,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"25,652,203",7.50,7.50,2,,2,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","51,551,315",10.00,10.00,2,,2,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","230,137,822",10.00,10.00,2,,2,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","28,999,203",10.00,10.00,3,,3,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,074,077",10.00,10.00,2,,2,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","109,548",10.00,10.00,2,,2,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","8,350,664",10.00,10.00,3,,3,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","851,142",10.00,10.00,3,,3,,China
870390 - Other,"14,407,039",10.00,10.00,2,,2,,China
870410 - Dumpers designed for off-highway use,"1,655,870",0.00,0.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"1,597,915",13.50,13.50,5,,5,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"339,641",15.83,15.83,3,,3,,China
870423 -- g.v.w. exceeding 20 tonnes,"55,817",15.83,15.83,3,,3,,China
870431 -- g.v.w. not exceeding 5 tonnes,"6,841,328",13.50,13.50,5,,5,,China
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,3,,China
870490 - Other,"10,815,896",10.00,10.00,1,,1,,China
870510 - Crane lorries,"1,628,088",3.70,3.70,1,,1,,China
870520 -Mobile drilling derricks,133,3.70,3.70,1,,1,,China
870530 - Fire fighting vehicles,,3.70,3.70,1,,1,,China
870540 - Concrete-mixer lorries,,3.70,3.70,1,,1,,China
870590 - Other,"636,547",3.70,3.70,2,,2,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","681,421",9.88,9.88,4,,4,,China
870710 - For the vehicles of heading 87.03,"10,558,977",4.50,4.50,2,,2,,China
870790 - Other,"1,174,223",4.50,4.50,2,,2,,China
870810 - Bumpers and parts thereof,"25,924,410",3.75,3.75,2,,2,,China
870821 -- Safety seat belts,"29,741,683",3.75,3.75,2,,2,,China
870829 -- Other,"271,980,408",3.75,3.75,2,,2,,China
870830 - Brakes and servo-brakes; parts thereof,"794,530,007",4.00,4.00,3,,3,,China
870840 - Gear boxes and parts thereof,"116,227,818",3.88,3.88,4,,4,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","109,600,359",4.00,4.00,5,,5,,China
870870 - Road wheels and parts and accessories thereof,"167,139,721",3.75,3.75,4,,4,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"214,026,495",3.80,3.80,5,,5,,China
870891 -- Radiators and parts thereof,"143,605,948",3.88,3.88,4,,4,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"95,551,780",3.88,3.88,4,,4,,China
870893 -- Clutches and parts thereof,"73,635,971",3.75,3.75,2,,2,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","67,009,479",3.88,3.88,4,,4,,China
870895 -- Safety airbags with inflater system; parts thereof,"29,523,032",3.67,3.67,3,,3,,China
870899 -- Other,"533,211,600",3.67,3.67,3,,3,,China
870911 -- Electrical,"3,218,912",3.00,3.00,2,,2,,China
870919 -- Other,"2,011,461",3.00,3.00,2,,2,,China
870990 - Parts,"10,402,944",3.50,3.50,1,,1,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","95,179",1.70,1.70,1,,1,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"170,586,238",8.00,8.00,1,,1,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"136,649,216",8.00,8.00,3,,3,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,452,576",6.00,6.00,2,,2,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,067,663",6.00,6.00,1,,1,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"54,396",6.00,6.00,1,,1,,China
871190 - Other,"183,306,649",6.00,6.00,2,,2,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","20,341,748",14.50,14.50,2,,2,,China
871310 - Not mechanically propelled,"94,451,899",0.00,0.00,1,,,,China
871390 - Other,"20,763,745",0.00,0.00,1,,,,China
871410 - Of motorcycles (including mopeds),"136,296,357",3.70,3.70,1,,1,,China
871420 - Of carriages for disabled persons,"80,763,303",0.00,0.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","461,723,210",4.70,4.70,3,,3,,China
871492 -- Wheel rims and spokes,"20,823,741",4.70,4.70,2,,2,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","38,107,584",4.70,4.70,1,,1,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","36,084,147",4.70,4.70,2,,2,,China
871495 -- Saddles,"12,290,853",4.70,4.70,1,,1,,China
"871496 -- Pedals and crank-gear, and parts thereof","37,409,645",4.70,4.70,3,,3,,China
871499 -- Other,"247,753,212",4.70,4.70,4,,4,,China
871500 Baby carriages and parts thereof.,"475,058,074",2.70,2.70,2,,2,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","105,843",2.70,2.70,2,,2,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,315,684",2.70,2.70,1,,1,,China
871631 -- Tanker trailers and tanker semi-trailers,"378,167",2.70,2.70,1,,1,,China
871639 -- Other,"6,958,659",2.70,2.70,4,,4,,China
871640 - Other trailers and semi-trailers,"37,281,146",2.70,2.70,1,,1,,China
871680 - Other vehicles,"203,670,405",1.70,1.70,1,,1,,China
871690 - Parts,"372,554,584",1.70,1.70,4,,4,,China
,2012,"5,744,230,154",6.37,6.37,179,,166,,China
870110 - Pedestrian controlled tractors,"3,120,450",3.00,3.00,1,,1,,China
870120 - Road tractors for semi-trailers,"319,756",16.00,16.00,2,,2,,China
870130 -Track-laying tractors,"162,584",0.00,0.00,1,,,,China
870190 - Other,"50,179,589",0.88,0.88,8,,1,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"24,148,239",13.00,13.00,4,,4,,China
870290 - Other,"906,427",12.40,12.40,5,,5,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"33,091,272",7.50,7.50,2,,2,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","60,596,105",10.00,10.00,2,,2,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","320,182,931",10.00,10.00,2,,2,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","24,447,918",10.00,10.00,3,,3,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,106,247",10.00,10.00,2,,2,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","237,995",10.00,10.00,2,,2,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","14,207,442",10.00,10.00,3,,3,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,3,,China
870390 - Other,"8,657,905",10.00,10.00,2,,2,,China
870410 - Dumpers designed for off-highway use,"2,341,748",0.00,0.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"11,872,185",13.50,13.50,5,,5,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"769,743",15.83,15.83,3,,3,,China
870423 -- g.v.w. exceeding 20 tonnes,"1,928",15.83,15.83,3,,3,,China
870431 -- g.v.w. not exceeding 5 tonnes,"6,869,049",13.50,13.50,5,,5,,China
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,3,,China
870490 - Other,"10,394,165",10.00,10.00,1,,1,,China
870510 - Crane lorries,"565,244",3.70,3.70,1,,1,,China
870520 -Mobile drilling derricks,,3.70,3.70,1,,1,,China
870530 - Fire fighting vehicles,"270,437",3.70,3.70,1,,1,,China
870540 - Concrete-mixer lorries,,3.70,3.70,1,,1,,China
870590 - Other,"599,781",3.70,3.70,2,,2,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","269,942",9.88,9.88,4,,4,,China
870710 - For the vehicles of heading 87.03,"8,301,796",4.50,4.50,2,,2,,China
870790 - Other,"1,302,474",4.50,4.50,2,,2,,China
870810 - Bumpers and parts thereof,"14,906,967",3.75,3.75,2,,2,,China
870821 -- Safety seat belts,"23,271,247",3.75,3.75,2,,2,,China
870829 -- Other,"182,885,744",3.75,3.75,2,,2,,China
870830 - Brakes and servo-brakes; parts thereof,"609,860,904",4.00,4.00,3,,3,,China
870840 - Gear boxes and parts thereof,"103,766,474",3.88,3.88,4,,4,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","98,690,751",4.00,4.00,5,,5,,China
870870 - Road wheels and parts and accessories thereof,"198,405,617",3.75,3.75,4,,4,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"180,900,812",3.80,3.80,5,,5,,China
870891 -- Radiators and parts thereof,"128,099,594",3.88,3.88,4,,4,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"69,424,832",3.88,3.88,4,,4,,China
870893 -- Clutches and parts thereof,"63,750,724",3.75,3.75,2,,2,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","48,948,216",3.88,3.88,4,,4,,China
870895 -- Safety airbags with inflater system; parts thereof,"39,039,041",3.67,3.67,3,,3,,China
870899 -- Other,"492,797,537",3.67,3.67,3,,3,,China
870911 -- Electrical,"2,599,499",3.00,3.00,2,,2,,China
870919 -- Other,"1,384,325",3.00,3.00,2,,2,,China
870990 - Parts,"13,290,861",3.50,3.50,1,,1,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","362,663",1.70,1.70,1,,1,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"206,749,785",8.00,8.00,1,,1,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"135,937,866",8.00,8.00,3,,3,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,072,198",6.00,6.00,2,,2,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"810,077",6.00,6.00,1,,1,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"99,884",6.00,6.00,1,,1,,China
871190 - Other,"196,709,126",6.00,6.00,2,,2,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","18,776,460",14.50,14.50,2,,2,,China
871310 - Not mechanically propelled,"77,253,766",0.00,0.00,1,,,,China
871390 - Other,"20,730,386",0.00,0.00,1,,,,China
871410 - Of motorcycles (including mopeds),"143,552,201",3.70,3.70,1,,1,,China
871420 - Of carriages for disabled persons,"72,546,951",0.00,0.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","483,400,720",4.70,4.70,3,,3,,China
871492 -- Wheel rims and spokes,"19,919,487",4.70,4.70,2,,2,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","40,888,022",4.70,4.70,1,,1,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","38,196,238",4.70,4.70,2,,2,,China
871495 -- Saddles,"9,263,040",4.70,4.70,1,,1,,China
"871496 -- Pedals and crank-gear, and parts thereof","39,614,756",4.70,4.70,3,,3,,China
871499 -- Other,"248,818,351",4.70,4.70,4,,4,,China
871500 Baby carriages and parts thereof.,"489,749,229",2.70,2.70,2,,2,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","198,496",2.70,2.70,2,,2,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,128,933",2.70,2.70,1,,1,,China
871631 -- Tanker trailers and tanker semi-trailers,"183,123",2.70,2.70,1,,1,,China
871639 -- Other,"8,454,422",2.70,2.70,4,,4,,China
871640 - Other trailers and semi-trailers,"38,264,072",2.70,2.70,1,,1,,China
871680 - Other vehicles,"222,874,378",1.70,1.70,1,,1,,China
871690 - Parts,"369,729,030",1.70,1.70,4,,4,,China
,2011,"6,002,145,423",6.30,6.30,188,,175,,China
870110 - Pedestrian controlled tractors,"3,963,414",3.00,3.00,1,,1,,China
870120 - Road tractors for semi-trailers,"153,872",16.00,16.00,2,,2,,China
870130 - Track-laying tractors,"37,292",0.00,0.00,1,,,,China
870190 - Other,"45,918,001",0.88,0.88,8,,1,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"19,385,424",13.00,13.00,4,,4,,China
870290 - Other,"481,117",12.40,12.40,5,,5,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"30,906,312",7.50,7.50,2,,2,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","78,694,061",10.00,10.00,2,,2,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","430,331,970",10.00,10.00,2,,2,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","25,559,695",10.00,10.00,3,,3,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,546,387",10.00,10.00,2,,2,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,207,574",10.00,10.00,2,,2,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","3,985,547",10.00,10.00,3,,3,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","166,080",10.00,10.00,3,,3,,China
870390 - Other,"9,982,338",10.00,10.00,2,,2,,China
870410 - Dumpers designed for off-highway use,"1,809,127",0.00,0.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"9,860,580",13.50,13.50,5,,5,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"151,018",15.83,15.83,3,,3,,China
870423 -- g.v.w. exceeding 20 tonnes,"61,248",15.83,15.83,3,,3,,China
870431 -- g.v.w. not exceeding 5 tonnes,"10,148,933",13.50,13.50,5,,5,,China
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,3,,China
870490 - Other,"2,184,619",10.00,10.00,1,,1,,China
870510 - Crane lorries,"671,793",3.70,3.70,1,,1,,China
870520 - Mobile drilling derricks,"36,916",3.70,3.70,1,,1,,China
870530 - Fire fighting vehicles,,3.70,3.70,1,,1,,China
870540 - Concrete-mixer lorries,"196,481",3.70,3.70,1,,1,,China
870590 - Other,"1,621,109",3.70,3.70,3,,3,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","714,277",9.88,9.88,4,,4,,China
870710 - For the vehicles of heading 87.03,"14,345,019",4.50,4.50,2,,2,,China
870790 - Other,"2,818,020",4.50,4.50,2,,2,,China
870810 - Bumpers and parts thereof,"15,548,668",3.75,3.75,2,,2,,China
870821 -- Safety seat belts,"14,392,250",3.75,3.75,2,,2,,China
870829 -- Other,"160,627,571",3.75,3.75,2,,2,,China
870830 - Brakes and servo-brakes; parts thereof,"651,223,049",4.00,4.00,3,,3,,China
870840 - Gear boxes and parts thereof,"98,615,154",3.88,3.88,4,,4,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","63,130,443",4.00,4.00,5,,5,,China
870870 - Road wheels and parts and accessories thereof,"349,851,068",3.75,3.75,4,,4,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"177,726,175",3.80,3.80,5,,5,,China
870891 -- Radiators and parts thereof,"122,979,149",3.88,3.88,4,,4,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"69,074,242",3.88,3.88,4,,4,,China
870893 -- Clutches and parts thereof,"60,565,168",3.75,3.75,2,,2,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","48,345,844",3.88,3.88,4,,4,,China
870895 -- Safety airbags with inflater system; parts thereof,"38,857,137",3.67,3.67,3,,3,,China
870899 -- Other,"537,642,920",3.67,3.67,3,,3,,China
870911 -- Electrical,"1,927,781",3.00,3.00,2,,2,,China
870919 -- Other,"1,329,123",3.00,3.00,2,,2,,China
870990 - Parts,"9,343,800",3.50,3.50,1,,1,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,1,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"248,608,319",8.00,8.00,1,,1,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"157,743,500",8.00,8.00,4,,4,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,452,175",6.00,6.00,2,,2,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"546,082",6.00,6.00,1,,1,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"388,897",6.00,6.00,1,,1,,China
871190 - Other,"170,214,512",6.00,6.00,1,,1,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","61,817,439",14.67,14.67,3,,3,,China
871310 - Not mechanically propelled,"80,550,530",0.00,0.00,1,,,,China
871390 - Other,"15,320,575",0.00,0.00,1,,,,China
871411 -- Saddles,"382,466",3.70,3.70,1,,1,,China
871419 -- Other,"144,911,237",3.70,3.70,1,,1,,China
871420 - Of carriages for disabled persons,"68,346,337",0.00,0.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","427,469,962",4.70,4.70,3,,3,,China
871492 -- Wheel rims and spokes,"19,861,529",4.70,4.70,2,,2,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","34,052,914",4.70,4.70,2,,2,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","31,082,149",4.70,4.70,3,,3,,China
871495 -- Saddles,"7,470,265",4.70,4.70,1,,1,,China
"871496 -- Pedals and crank-gear, and parts thereof","38,052,993",4.70,4.70,3,,3,,China
871499 -- Other,"201,756,160",4.70,4.70,4,,4,,China
871500 Baby carriages and parts thereof.,"496,237,602",2.70,2.70,2,,2,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","201,144",2.70,2.70,5,,5,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"721,404",2.70,2.70,1,,1,,China
871631 -- Tanker trailers and tanker semi-trailers,"141,288",2.70,2.70,1,,1,,China
871639 -- Other,"8,039,315",2.70,2.70,5,,5,,China
871640 - Other trailers and semi-trailers,"25,938,124",2.70,2.70,1,,1,,China
871680 - Other vehicles,"250,498,668",1.70,1.70,1,,1,,China
871690 - Parts,"391,222,073",1.70,1.70,4,,4,,China
,2010,"5,406,977,112",6.30,6.30,188,,,,China
870110 - Pedestrian controlled tractors,"3,631,371",3.00,3.00,1,,,,China
870120 - Road tractors for semi-trailers,"121,766",16.00,16.00,2,,,,China
870130 - Track-laying tractors,"22,351",0.00,0.00,1,,,,China
870190 - Other,"34,653,732",0.88,0.88,8,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"23,320,853",13.00,13.00,4,,,,China
870290 - Other,"156,631",12.40,12.40,5,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"30,676,406",7.50,7.50,2,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","73,689,724",10.00,10.00,2,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","460,219,035",10.00,10.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","60,215,084",10.00,10.00,3,,,,China
