Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
390740 - Polycarbonates,"4,934,639",8.00,8.00,2,,,,China
390750 - Alkyd resins,"95,064",14.00,14.00,2,,,,China
390760 - Poly(ethylene terephthalate),"73,968,996",14.00,14.00,1,,,,China
390770 - Poly(lactic acid),985,14.00,14.00,1,,,,China
390791 -- Unsaturated,"9,248",14.00,14.00,1,,,,China
390799 -- Other,"4,910,258",8.00,8.00,6,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","261,016",6.80,6.80,10,,,,China
390890 - Other,"3,251,599",6.00,6.00,3,,,,China
390910 - Urea resins; thiourea resins,"8,319",14.00,14.00,1,,,,China
390920 - Melamine resins,"342,394",14.00,14.00,4,,,,China
390930 - Other amino-resins,"2,851,333",14.00,14.00,2,,,,China
390940 - Phenolic resins,"5,965,731",14.00,14.00,4,,,,China
390950 - Polyurethanes,"7,385,823",9.20,9.20,5,,,,China
391000 Silicones in primary forms.,"7,748,308",9.50,9.50,8,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,758,238",10.00,10.00,3,,,,China
391190 - Other,"701,491",6.00,6.00,12,,,,China
391211 -- Non-plasticised,,5.00,5.00,2,,,,China
391212 -- Plasticised,"1,202",2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),"45,365",14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"4,545,963",14.00,14.00,4,,,,China
391239 -- Other,"24,241,378",2.00,2.00,4,,,,China
391290 - Other,"334,568",10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","1,927,764",2.00,2.00,1,,,,China
391390 - Other,"27,512,302",4.67,4.67,9,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","4,325,297",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,China
391590 - Of other plastics,"17,747",14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,"57,719",16.00,16.00,1,,,,China
391620 - Of polymers of vinyl chloride,"6,493,863",16.00,16.00,1,,,,China
391690 - Of other plastics,"1,831,375",16.00,16.00,2,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"6,496,053",6.67,6.67,3,,,,China
391721 -- Of polymers of ethylene,"1,807,856",16.00,16.00,1,,,,China
391722 -- Of polymers of propylene,"678,122",16.00,16.00,1,,,,China
391723 -- Of polymers of vinyl chloride,"153,940",16.00,16.00,1,,,,China
391729 -- Of other plastics,"459,227",16.00,16.00,1,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,046,881",16.00,16.00,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,266,304",12.50,12.50,8,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","488,102",16.00,16.00,1,,,,China
391739 -- Other,"2,544,517",16.00,16.00,1,,,,China
391740 - Fittings,"7,164,927",8.00,8.00,2,,,,China
391810 - Of polymers of vinyl chloride,"21,648,243",16.00,16.00,1,,,,China
391890 - Of other plastics,"2,140,532",16.00,16.00,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"20,250,124",16.00,16.00,1,,,,China
391990 - Other,"45,253,262",16.00,16.00,1,,,,China
392010 - Of polymers of ethylene,"4,240,758",6.67,6.67,3,,,,China
392020 - Of polymers of propylene,"2,004,184",9.00,9.00,4,,,,China
392030 - Of polymers of styrene,"341,614",16.00,16.00,1,,,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"11,469,208",16.00,16.00,2,,,,China
392049 -- Other,"6,633,045",16.00,16.00,1,,,,China
392051 -- Of poly(methyl methacrylate),"4,528,687",16.00,16.00,1,,,,China
392059 -- Other,"818,429",16.00,16.00,1,,,,China
392061 -- Of polycarbonates,"4,310,460",16.00,16.00,1,,,,China
392062 -- Of poly(ethylene terephthalate),"3,779,578",12.50,12.50,4,,,,China
392063 -- Of unsaturated polyesters,"365,518",16.00,16.00,1,,,,China
392069 -- Of other polyesters,"2,802,194",16.00,16.00,1,,,,China
392071 -- Of regenerated cellulose,"1,579,312",16.00,16.00,1,,,,China
392073 -- Of cellulose acetate,"211,055",16.00,16.00,2,,,,China
392079 -- Of other cellulose derivatives,"88,418",9.00,9.00,2,,,,China
392091 -- Of poly(vinyl butyral),"6,728,460",16.00,16.00,1,,,,China
392092 -- Of polyamides,"93,491",16.00,16.00,1,,,,China
392093 -- Of amino-resins,,16.00,16.00,1,,,,China
392094 -- Of phenolic resins,"74,961",16.00,16.00,1,,,,China
392099 -- Of other plastics,"4,287,881",9.00,9.00,6,,,,China
392111 -- Of polymers of styrene,"2,535,783",16.00,16.00,1,,,,China
392112 -- Of polymers of vinyl chloride,"2,284,937",16.00,16.00,1,,,,China
392113 -- Of polyurethanes,"34,811,142",9.00,9.00,2,,,,China
392114 -- Of regenerated cellulose,"90,011",16.00,16.00,1,,,,China
392119 -- Of other plastics,"3,205,939",16.00,16.00,1,,,,China
392190 - Other,"49,993,260",10.40,10.40,5,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","980,153",18.00,18.00,1,,,,China
392220 - Lavatory seats and covers,"5,220,146",18.00,18.00,1,,,,China
392290 - Other,"14,065,574",18.00,18.00,1,,,,China
"392310 - Boxes, cases, crates and similar articles","7,905,933",18.00,18.00,2,,,,China
392321 -- Of polymers of ethylene,"5,872,403",18.00,18.00,2,,,,China
392329 -- Of other plastics,"11,459,908",18.00,18.00,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","10,518,910",18.00,18.00,1,,,,China
"392340 - Spools, cops, bobbins and similar supports","156,283",18.00,18.00,1,,,,China
"392350 - Stoppers, lids, caps and other closures","14,575,892",18.00,18.00,1,,,,China
392390 - Other,"22,191,057",18.00,18.00,1,,,,China
392410 - Tableware and kitchenware,"46,105,539",18.00,18.00,1,,,,China
392490 - Other,"18,987,785",18.00,18.00,1,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","204,756",18.00,18.00,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","1,810,990",18.00,18.00,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","2,486,597",18.00,18.00,1,,,,China
392590 - Other,"3,332,330",18.00,18.00,2,,,,China
392610 - Office or school supplies,"4,299,372",18.00,18.00,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","40,586,947",18.00,18.00,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","8,929,929",18.00,18.00,1,,,,China
392640 - Statuettes and other ornamental articles,"17,527,418",18.00,18.00,1,,,,China
392690 - Other,"143,287,222",12.22,12.22,9,,,,China
,2012,"963,566,869",10.90,10.90,306,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"1,456,159",14.00,14.00,3,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"640,418",8.00,8.00,4,,,,China
390130 - Ethylene-vinyl acetate copolymers,"1,272,671",14.00,14.00,2,,,,China
390190 - Other,"7,504,430",8.00,8.00,6,,,,China
390210 - Polypropylene,"1,843,484",14.00,14.00,2,,,,China
390220 - Polyisobutylene,"2,560",14.00,14.00,1,,,,China
390230 - Propylene copolymers,"14,564",14.00,14.00,1,,,,China
390290 - Other,"528,962",14.00,14.00,1,,,,China
390311 -- Expansible,"39,358,103",14.00,14.00,2,,,,China
390319 -- Other,"22,778",14.00,14.00,1,,,,China
390320 - Styrene-acrylonitrile (SAN) copolymers,,2.00,2.00,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,502,556",8.00,8.00,2,,,,China
390390 - Other,"428,124",10.00,10.00,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","888,783",14.00,14.00,3,,,,China
390421 -- Non-plasticised,"16,026",14.00,14.00,1,,,,China
390422 -- Plasticised,"919,494",14.00,14.00,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"252,996",14.00,14.00,1,,,,China
390440 - Other vinyl chloride copolymers,"40,253",14.00,14.00,2,,,,China
390450 - Vinylidene chloride polymers,"342,852",2.00,2.00,2,,,,China
390461 -- Polytetrafluoroethylene,"11,288,823",2.00,2.00,2,,,,China
390469 -- Other,"2,968,612",2.00,2.00,2,,,,China
390490 - Other,"1,112",14.00,14.00,1,,,,China
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390519 -- Other,,14.00,14.00,2,,,,China
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390529 -- Other,"5,990,072",14.00,14.00,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","3,069,538",2.00,2.00,1,,,,China
390591 -- Copolymers,"6,318",8.00,8.00,2,,,,China
390599 -- Other,"2,216,942",4.50,4.50,4,,,,China
390610 - Poly(methyl methacrylate),"1,586,013",14.00,14.00,1,,,,China
390690 - Other,"46,110,487",9.76,9.76,17,,,,China
390710 - Polyacetals,"3,392,893",8.67,8.67,9,,,,China
390720 - Other polyethers,"11,903,299",8.67,8.67,9,,,,China
390730 - Epoxide resins,"12,399,149",14.00,14.00,5,,,,China
390740 - Polycarbonates,"243,579",8.00,8.00,2,,,,China
390750 - Alkyd resins,,14.00,14.00,2,,,,China
390760 - Poly(ethylene terephthalate),"34,981,800",14.00,14.00,1,,,,China
390770 - Poly(lactic acid),"1,323",14.00,14.00,1,,,,China
390791 -- Unsaturated,"120,378",14.00,14.00,1,,,,China
390799 -- Other,"6,268,870",8.00,8.00,6,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,246,229",6.80,6.80,10,,,,China
390890 - Other,"3,837,112",6.00,6.00,3,,,,China
390910 - Urea resins; thiourea resins,"8,163",14.00,14.00,1,,,,China
390920 - Melamine resins,"383,718",14.00,14.00,4,,,,China
390930 - Other amino-resins,"16,215,492",17.00,17.00,2,,,,China
390940 - Phenolic resins,"5,544,692",14.00,14.00,4,,,,China
390950 - Polyurethanes,"4,685,576",9.20,9.20,5,,,,China
391000 Silicones in primary forms.,"7,971,162",9.50,9.50,8,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,050,544",10.00,10.00,3,,,,China
391190 - Other,"1,155,188",6.00,6.00,12,,,,China
391211 -- Non-plasticised,"689,023",5.00,5.00,2,,,,China
391212 -- Plasticised,,2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"5,758,275",14.00,14.00,4,,,,China
391239 -- Other,"18,894,996",2.00,2.00,4,,,,China
391290 - Other,"202,831",10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","1,759,710",2.00,2.00,1,,,,China
391390 - Other,"22,178,992",4.67,4.67,9,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,905,353",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,"1,053",14.00,14.00,1,,,,China
391590 - Of other plastics,"26,417",14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,"5,407",16.00,16.00,1,,,,China
391620 - Of polymers of vinyl chloride,"5,902,831",16.00,16.00,1,,,,China
391690 - Of other plastics,"1,924,455",16.00,16.00,2,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"9,572,977",6.67,6.67,3,,,,China
391721 -- Of polymers of ethylene,"818,369",16.00,16.00,1,,,,China
391722 -- Of polymers of propylene,"772,830",16.00,16.00,1,,,,China
391723 -- Of polymers of vinyl chloride,"119,986",16.00,16.00,1,,,,China
391729 -- Of other plastics,"466,948",16.00,16.00,1,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,215,295",16.00,16.00,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,515,050",12.50,12.50,8,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","692,675",16.00,16.00,1,,,,China
391739 -- Other,"2,546,947",16.00,16.00,1,,,,China
391740 - Fittings,"6,827,692",8.00,8.00,2,,,,China
391810 - Of polymers of vinyl chloride,"16,613,411",16.00,16.00,1,,,,China
391890 - Of other plastics,"2,925,621",16.00,16.00,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"19,691,147",16.00,16.00,1,,,,China
391990 - Other,"54,984,777",16.00,16.00,1,,,,China
392010 - Of polymers of ethylene,"6,181,935",6.67,6.67,3,,,,China
392020 - Of polymers of propylene,"3,102,657",9.00,9.00,4,,,,China
392030 - Of polymers of styrene,"90,944",16.00,16.00,1,,,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"13,839,188",16.00,16.00,2,,,,China
392049 -- Other,"8,627,312",16.00,16.00,1,,,,China
392051 -- Of poly(methyl methacrylate),"3,208,632",16.00,16.00,1,,,,China
392059 -- Other,"263,121",16.00,16.00,1,,,,China
392061 -- Of polycarbonates,"4,026,817",16.00,16.00,1,,,,China
392062 -- Of poly(ethylene terephthalate),"4,365,540",12.50,12.50,4,,,,China
392063 -- Of unsaturated polyesters,"170,412",16.00,16.00,1,,,,China
392069 -- Of other polyesters,"4,402,498",16.00,16.00,1,,,,China
392071 -- Of regenerated cellulose,"1,123,114",16.00,16.00,1,,,,China
392073 -- Of cellulose acetate,"162,384",16.00,16.00,2,,,,China
392079 -- Of other cellulose derivatives,"258,032",9.00,9.00,2,,,,China
392091 -- Of poly(vinyl butyral),"157,882",16.00,16.00,1,,,,China
392092 -- Of polyamides,"95,740",16.00,16.00,1,,,,China
392093 -- Of amino-resins,,16.00,16.00,1,,,,China
392094 -- Of phenolic resins,"88,865",16.00,16.00,1,,,,China
392099 -- Of other plastics,"4,946,590",9.00,9.00,6,,,,China
392111 -- Of polymers of styrene,"864,419",16.00,16.00,1,,,,China
392112 -- Of polymers of vinyl chloride,"2,386,962",16.00,16.00,1,,,,China
392113 -- Of polyurethanes,"27,113,092",9.00,9.00,2,,,,China
392114 -- Of regenerated cellulose,"238,941",16.00,16.00,1,,,,China
392119 -- Of other plastics,"5,005,006",16.00,16.00,1,,,,China
392190 - Other,"57,099,377",10.40,10.40,5,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","905,224",18.00,18.00,1,,,,China
392220 - Lavatory seats and covers,"6,795,900",18.00,18.00,1,,,,China
392290 - Other,"8,906,130",18.00,18.00,1,,,,China
"392310 - Boxes, cases, crates and similar articles","10,786,041",18.00,18.00,2,,,,China
392321 -- Of polymers of ethylene,"6,413,979",18.00,18.00,2,,,,China
392329 -- Of other plastics,"9,501,268",18.00,18.00,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","10,117,557",18.00,18.00,1,,,,China
"392340 - Spools, cops, bobbins and similar supports","318,874",18.00,18.00,1,,,,China
"392350 - Stoppers, lids, caps and other closures","16,103,627",18.00,18.00,1,,,,China
392390 - Other,"16,905,552",18.00,18.00,1,,,,China
392410 - Tableware and kitchenware,"46,268,066",18.00,18.00,1,,,,China
392490 - Other,"23,273,509",18.00,18.00,1,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","174,610",18.00,18.00,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","1,036,291",18.00,18.00,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,487,493",18.00,18.00,1,,,,China
392590 - Other,"3,936,727",18.00,18.00,2,,,,China
392610 - Office or school supplies,"4,427,300",18.00,18.00,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","38,318,152",18.00,18.00,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","8,346,746",18.00,18.00,1,,,,China
392640 - Statuettes and other ornamental articles,"17,918,097",18.00,18.00,1,,,,China
392690 - Other,"158,110,906",12.22,12.22,9,,,,China
,2011,"727,056,000",10.93,10.93,305,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"2,890,000",14.00,14.00,3,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,151,000",8.00,8.00,4,,,,China
390130 - Ethylene-vinyl acetate copolymers,"834,000",14.00,14.00,2,,,,China
390190 - Other,"6,695,000",8.00,8.00,6,,,,China
390210 - Polypropylene,"966,000",14.00,14.00,2,,,,China
390220 - Polyisobutylene,"37,000",14.00,14.00,1,,,,China
390230 - Propylene copolymers,,14.00,14.00,1,,,,China
390290 - Other,"158,000",14.00,14.00,1,,,,China
390311 -- Expansible,"30,893,000",14.00,14.00,2,,,,China
390319 -- Other,"132,000",14.00,14.00,1,,,,China
390320 - Styrene-acrylonitrile (SAN) copolymers,,14.00,14.00,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,542,000",14.00,14.00,2,,,,China
390390 - Other,"972,000",10.00,10.00,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","333,000",14.00,14.00,3,,,,China
390421 -- Non-plasticised,"14,000",14.00,14.00,1,,,,China
390422 -- Plasticised,"30,000",14.00,14.00,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"624,000",14.00,14.00,1,,,,China
390440 - Other vinyl chloride copolymers,"33,000",14.00,14.00,2,,,,China
390450 - Vinylidene chloride polymers,"22,000",2.00,2.00,2,,,,China
390461 -- Polytetrafluoroethylene,"11,087,000",2.00,2.00,2,,,,China
390469 -- Other,"1,838,000",2.00,2.00,2,,,,China
390490 - Other,,14.00,14.00,1,,,,China
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390519 -- Other,"88,000",14.00,14.00,2,,,,China
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390529 -- Other,"4,590,000",14.00,14.00,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","905,000",2.00,2.00,1,,,,China
390591 -- Copolymers,,8.00,8.00,2,,,,China
390599 -- Other,"2,069,000",4.50,4.50,4,,,,China
390610 - Poly(methyl methacrylate),"990,000",14.00,14.00,1,,,,China
390690 - Other,"27,121,000",9.76,9.76,17,,,,China
390710 - Polyacetals,"2,827,000",8.67,8.67,9,,,,China
390720 - Other polyethers,"11,471,000",8.67,8.67,9,,,,China
390730 - Epoxide resins,"12,767,000",14.00,14.00,5,,,,China
390740 - Polycarbonates,"128,000",8.00,8.00,2,,,,China
390750 - Alkyd resins,,14.00,14.00,2,,,,China
390760 - Poly(ethylene terephthalate),"48,030,000",14.00,14.00,1,,,,China
390770 - Poly(lactic acid),"6,000",14.00,14.00,1,,,,China
390791 -- Unsaturated,"1,560,000",14.00,14.00,1,,,,China
390799 -- Other,"4,932,000",8.00,8.00,6,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,112,000",6.80,6.80,10,,,,China
390890 - Other,"2,136,000",6.00,6.00,3,,,,China
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,China
390920 - Melamine resins,"27,000",14.00,14.00,4,,,,China
390930 - Other amino-resins,"15,909,000",14.00,14.00,2,,,,China
390940 - Phenolic resins,"2,024,000",14.00,14.00,4,,,,China
390950 - Polyurethanes,"4,885,000",9.20,9.20,5,,,,China
391000 Silicones in primary forms.,"6,745,000",9.50,9.50,8,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,607,000",10.00,10.00,3,,,,China
391190 - Other,"856,000",6.00,6.00,12,,,,China
391211 -- Non-plasticised,,5.00,5.00,2,,,,China
391212 -- Plasticised,,2.00,2.00,1,,,,China
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"4,031,000",14.00,14.00,4,,,,China
391239 -- Other,"6,953,000",2.00,2.00,4,,,,China
391290 - Other,"99,000",10.00,10.00,6,,,,China
"391310 - Alginic acid, its salts and esters","1,625,000",2.00,2.00,1,,,,China
391390 - Other,"16,516,000",4.67,4.67,9,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,616,000",2.00,2.00,3,,,,China
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,China
391520 - Of polymers of styrene,,14.00,14.00,1,,,,China
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,China
391590 - Of other plastics,"6,000",14.00,14.00,1,,,,China
391610 - Of polymers of ethylene,"2,000",16.00,16.00,1,,,,China
391620 - Of polymers of vinyl chloride,"3,662,000",16.00,16.00,1,,,,China
391690 - Of other plastics,"1,203,000",16.00,16.00,2,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,383,000",6.67,6.67,3,,,,China
391721 -- Of polymers of ethylene,"483,000",16.00,16.00,1,,,,China
391722 -- Of polymers of propylene,"547,000",16.00,16.00,1,,,,China
391723 -- Of polymers of vinyl chloride,"40,000",16.00,16.00,1,,,,China
391729 -- Of other plastics,"458,000",16.00,16.00,1,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","998,000",16.00,16.00,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,987,000",12.50,12.50,8,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","265,000",16.00,16.00,1,,,,China
391739 -- Other,"2,669,000",16.00,16.00,1,,,,China
391740 - Fittings,"6,602,000",8.00,8.00,2,,,,China
391810 - Of polymers of vinyl chloride,"9,078,000",16.00,16.00,1,,,,China
391890 - Of other plastics,"1,267,000",16.00,16.00,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"13,664,000",16.00,16.00,1,,,,China
391990 - Other,"31,753,000",16.00,16.00,1,,,,China
392010 - Of polymers of ethylene,"4,620,000",6.67,6.67,3,,,,China
392020 - Of polymers of propylene,"2,446,000",9.00,9.00,4,,,,China
392030 - Of polymers of styrene,"557,000",16.00,16.00,1,,,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"10,876,000",16.00,16.00,2,,,,China
392049 -- Other,"5,778,000",16.00,16.00,1,,,,China
392051 -- Of poly(methyl methacrylate),"2,934,000",16.00,16.00,1,,,,China
392059 -- Other,"40,000",16.00,16.00,1,,,,China
392061 -- Of polycarbonates,"2,537,000",16.00,16.00,1,,,,China
392062 -- Of poly(ethylene terephthalate),"6,975,000",12.50,12.50,4,,,,China
392063 -- Of unsaturated polyesters,"248,000",16.00,16.00,1,,,,China
392069 -- Of other polyesters,"2,702,000",16.00,16.00,1,,,,China
392071 -- Of regenerated cellulose,"680,000",16.00,16.00,1,,,,China
392073 -- Of cellulose acetate,"84,000",16.00,16.00,2,,,,China
392079 -- Of other cellulose derivatives,"299,000",9.00,9.00,2,,,,China
392091 -- Of poly(vinyl butyral),"67,000",16.00,16.00,1,,,,China
392092 -- Of polyamides,"92,000",16.00,16.00,1,,,,China
392093 -- Of amino-resins,,16.00,16.00,1,,,,China
392094 -- Of phenolic resins,"6,000",16.00,16.00,1,,,,China
392099 -- Of other plastics,"2,913,000",9.00,9.00,6,,,,China
392111 -- Of polymers of styrene,"1,783,000",16.00,16.00,1,,,,China
392112 -- Of polymers of vinyl chloride,"2,514,000",16.00,16.00,1,,,,China
392113 -- Of polyurethanes,"16,279,000",9.00,9.00,2,,,,China
392114 -- Of regenerated cellulose,"178,000",16.00,16.00,1,,,,China
392119 -- Of other plastics,"3,378,000",16.00,16.00,1,,,,China
392190 - Other,"41,045,000",10.40,10.40,5,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","1,010,000",18.00,18.00,1,,,,China
392220 - Lavatory seats and covers,"3,376,000",18.00,18.00,1,,,,China
392290 - Other,"9,137,000",18.00,18.00,1,,,,China
"392310 - Boxes, cases, crates and similar articles","6,069,000",18.00,18.00,2,,,,China
392321 -- Of polymers of ethylene,"5,220,000",18.00,18.00,2,,,,China
392329 -- Of other plastics,"8,904,000",18.00,18.00,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","6,426,000",18.00,18.00,1,,,,China
"392340 - Spools, cops, bobbins and similar supports","159,000",18.00,18.00,1,,,,China
"392350 - Stoppers, lids, caps and other closures","9,325,000",18.00,18.00,1,,,,China
392390 - Other,"11,796,000",18.00,18.00,1,,,,China
392410 - Tableware and kitchenware,"36,914,000",18.00,18.00,1,,,,China
392490 - Other,"17,080,000",18.00,18.00,1,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","247,000",18.00,18.00,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","822,000",18.00,18.00,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","2,921,000",18.00,18.00,1,,,,China
392590 - Other,"3,025,000",18.00,18.00,1,,,,China
392610 - Office or school supplies,"3,868,000",18.00,18.00,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","32,423,000",18.00,18.00,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","5,888,000",18.00,18.00,1,,,,China
392640 - Statuettes and other ornamental articles,"9,658,000",18.00,18.00,1,,,,China
392690 - Other,"116,814,000",12.22,12.22,9,,,,China
,2010,"513,410,000",11.12,11.12,304,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"599,000",14.00,14.00,3,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"154,000",8.00,8.00,4,,,,China
390130 - Ethylene-vinyl acetate copolymers,"8,000",14.00,14.00,2,,,,China
390190 - Other,"5,919,000",8.00,8.00,6,,,,China
390210 - Polypropylene,"256,000",14.00,14.00,2,,,,China
390220 - Polyisobutylene,,14.00,14.00,1,,,,China
390230 - Propylene copolymers,,14.00,14.00,1,,,,China
390290 - Other,"93,000",14.00,14.00,1,,,,China
390311 -- Expansible,"14,323,000",14.00,14.00,2,,,,China
390319 -- Other,"122,000",14.00,14.00,1,,,,China
390320 - Styrene-acrylonitrile (SAN) copolymers,"108,000",14.00,14.00,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,201,000",14.00,14.00,2,,,,China
390390 - Other,"252,000",10.00,10.00,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","91,000",14.00,14.00,3,,,,China
390421 -- Non-plasticised,,14.00,14.00,1,,,,China
390422 -- Plasticised,"23,000",14.00,14.00,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"226,000",14.00,14.00,1,,,,China
390440 - Other vinyl chloride copolymers,"11,000",14.00,14.00,2,,,,China
390450 - Vinylidene chloride polymers,"117,000",2.00,2.00,2,,,,China
390461 -- Polytetrafluoroethylene,"6,977,000",2.00,2.00,2,,,,China
390469 -- Other,"1,918,000",2.00,2.00,2,,,,China
390490 - Other,,14.00,14.00,1,,,,China
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390519 -- Other,"3,000",14.00,14.00,2,,,,China
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,China
390529 -- Other,"1,599,000",14.00,14.00,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,066,000",2.00,2.00,1,,,,China
390591 -- Copolymers,"19,000",8.00,8.00,2,,,,China
390599 -- Other,"2,903,000",4.50,4.50,4,,,,China
390610 - Poly(methyl methacrylate),"459,000",14.00,14.00,1,,,,China
390690 - Other,"32,311,000",9.76,9.76,17,,,,China
390710 - Polyacetals,"1,899,000",8.67,8.67,9,,,,China
